"","gameId2022091104","gameId2022091802","gameId2022092504","gameId2022100205","gameId2022100905","gameId2022102303","gameId2022103003","gameId2022110603","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormationEMPTY","offenseFormationI_FORM","offenseFormationJUMBO","offenseFormationPISTOL","offenseFormationSHOTGUN","offenseFormationSINGLEBACK","receiverAlignment1x1","receiverAlignment2x0","receiverAlignment2x1","receiverAlignment2x2","receiverAlignment3x0","receiverAlignment3x1","receiverAlignment3x2","receiverAlignment4x1","gameClock_mod","timeCategory0.3.min","timeCategory12.15.min","timeCategory3.6.min","timeCategory6.9.min","timeCategory9.12.min","estadiolocal","estadiovisitante","nflId_43290","nflId_43305","nflId_44930","nflId_46089","nflId_46130","nflId_47791","nflId_52443","nflId_52483","nflId_52529","nflId_53436","nflId_53541","nflId_44947","nflId_53959","nflId_48455","nflId_53739","nflId_43584","nflId_52574","nflId_45721","nflId_46679","nflId_48707","nflId_48680","nflId_46320","nflId_54642","nflId_54428","nflId_53941","nflId_55169","diferencia","yardlineSide_modcentro","yardlineSide_modDET","yardlineSide_modrival","isDropback"
"233",0,0,0,0,0,1,0,0,0.666666666666667,0.333333333333333,0.517241379310345,0.836734693877551,0.418367346938776,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.5706340378198,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.490196078431373,0,1,0,1
"234",0,0,0,1,0,0,0,0,0.333333333333333,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0367074527252503,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0.274509803921569,0,0,1,0
"235",1,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.275862068965517,0.510204081632653,0.255102040816327,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.826473859844271,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568627450980392,0,1,0,0
"236",0,0,0,0,1,0,0,0,0.333333333333333,0,0.310344827586207,0.673469387755102,0.663265306122449,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.794215795328142,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.450980392156863,0,0,1,1
"237",0,0,1,0,0,0,0,0,0.666666666666667,0.333333333333333,0.310344827586207,0.836734693877551,0.418367346938776,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0467185761957731,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.764705882352941,0,1,0,1
"238",1,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,0.0689655172413793,0.959183673469388,0.479591836734694,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.520578420467186,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235294117647059,0,1,0,1
"239",0,0,0,0,1,0,0,0,1,0.333333333333333,0.241379310344828,0.142857142857143,0.0714285714285714,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.925472747497219,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0.0588235294117647,0,0,1,1
"240",1,0,0,0,0,0,0,0,1,0,0.310344827586207,0.755102040816326,0.622448979591837,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.806451612903226,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372549019607843,0,1,0,1
"241",0,0,0,0,0,0,1,0,0.333333333333333,0.333333333333333,0.275862068965517,0.510204081632653,0.744897959183674,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.132369299221357,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0.705882352941177,0,1,0,1
"242",0,0,0,0,0,1,0,0,1,0.333333333333333,0.103448275862069,0.612244897959184,0.693877551020408,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0978865406006674,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0.215686274509804,0,1,0,1
"243",0,0,1,0,0,0,0,0,0.333333333333333,1,0,0.979591836734694,0.510204081632653,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.337041156840934,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0.705882352941177,0,1,0,1
"244",0,0,0,0,0,0,1,0,0.666666666666667,0,1,0.346938775510204,0.173469387755102,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.456062291434928,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.627450980392157,0,1,0,1
"245",1,0,0,0,0,0,0,0,0,0,0.310344827586207,0.285714285714286,0.142857142857143,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.824249165739711,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568627450980392,0,0,1,1
"246",0,0,0,0,0,0,1,0,0.333333333333333,0.666666666666667,0.275862068965517,0.510204081632653,0.744897959183674,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.126807563959956,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.705882352941177,0,1,0,1
"247",0,0,0,1,0,0,0,0,0,0.666666666666667,0.0689655172413793,0.693877551020408,0.653061224489796,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.21245828698554,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0.411764705882353,0,1,0,1
"248",0,1,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.0689655172413793,0.979591836734694,0.489795918367347,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.691879866518354,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.862745098039216,0,0,1,0
"249",0,0,1,0,0,0,0,0,1,1,0,0.591836734693878,0.295918367346939,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.238042269187987,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0.627450980392157,0,0,1,0
"250",0,0,0,1,0,0,0,0,0,0,0.310344827586207,0.63265306122449,0.316326530612245,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.459399332591769,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0.431372549019608,0,0,1,1
"251",0,0,1,0,0,0,0,0,0,0,0.310344827586207,0.73469387755102,0.63265306122449,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.579532814238042,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0.568627450980392,0,0,1,0
"252",1,0,0,0,0,0,0,0,0,0.333333333333333,0.379310344827586,0.775510204081633,0.612244897959184,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.434927697441602,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.705882352941177,0,1,0,0
"253",1,0,0,0,0,0,0,0,1,0,0.310344827586207,0.938775510204082,0.530612244897959,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.434927697441602,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372549019607843,0,1,0,0
"254",1,0,0,0,0,0,0,0,0,0.333333333333333,0.344827586206897,0.469387755102041,0.76530612244898,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.96329254727475,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568627450980392,0,1,0,0
"255",0,0,1,0,0,0,0,0,0.666666666666667,0,0.310344827586207,0.775510204081633,0.612244897959184,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.192436040044494,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.627450980392157,0,0,1,1
"256",1,0,0,0,0,0,0,0,0.333333333333333,0,0.310344827586207,0.306122448979592,0.846938775510204,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.221357063403782,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294117647058824,0,0,1,1
"257",0,0,0,0,0,0,0,1,1,0,0.310344827586207,0.714285714285714,0.642857142857143,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.378197997775306,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0.686274509803922,0,1,0,0
"258",0,0,0,0,1,0,0,0,0,1,0,0.897959183673469,0.551020408163265,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.753058954393771,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0.568627450980392,0,1,0,0
"259",0,0,0,0,1,0,0,0,0.666666666666667,0,0.310344827586207,0.836734693877551,0.581632653061224,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.526140155728587,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0.196078431372549,0,0,1,0
"260",0,0,1,0,0,0,0,0,0,0,0.310344827586207,0.918367346938776,0.459183673469388,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.621802002224694,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.568627450980392,0,1,0,1
"261",0,1,0,0,0,0,0,0,0.333333333333333,0,0.310344827586207,0.755102040816326,0.377551020408163,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.640711902113459,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.862745098039216,0,0,1,1
"262",0,0,0,0,0,1,0,0,1,0,0.310344827586207,0.408163265306122,0.795918367346939,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.657397107897664,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0.490196078431373,0,1,0,1
"263",0,0,1,0,0,0,0,0,0,0.666666666666667,0.137931034482759,0.63265306122449,0.683673469387755,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.483870967741935,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.568627450980392,0,0,1,1
"264",0,0,0,0,1,0,0,0,0.666666666666667,0,0.310344827586207,0.448979591836735,0.224489795918367,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.114571746384872,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0.0588235294117647,0,1,0,1
"265",0,0,1,0,0,0,0,0,0.333333333333333,0.666666666666667,0.103448275862069,0.836734693877551,0.581632653061224,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0489432703003337,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0.568627450980392,0,1,0,1
"266",1,0,0,0,0,0,0,0,0,0.333333333333333,0.0689655172413793,0.36734693877551,0.183673469387755,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.868743047830923,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568627450980392,0,0,1,0
"267",0,0,0,0,1,0,0,0,0.333333333333333,0,0.310344827586207,0.938775510204082,0.469387755102041,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.938820912124583,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.450980392156863,0,1,0,0
"268",0,0,0,0,1,0,0,0,0.666666666666667,0,0.310344827586207,0.489795918367347,0.244897959183673,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.676307007786429,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.196078431372549,0,1,0,1
"269",0,1,0,0,0,0,0,0,0,0.333333333333333,0.379310344827586,0.448979591836735,0.224489795918367,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.96329254727475,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.568627450980392,0,1,0,1
"270",0,0,0,0,0,0,0,1,0,0.333333333333333,0.172413793103448,0.836734693877551,0.581632653061224,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.955506117908788,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0.568627450980392,0,1,0,1
"271",0,0,0,1,0,0,0,0,1,0,0.310344827586207,0.959183673469388,0.479591836734694,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.521690767519466,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0.372549019607843,0,0,1,1
"272",0,0,0,0,0,0,0,1,1,0,0.655172413793103,0.244897959183673,0.877551020408163,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.406006674082314,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0.686274509803922,0,1,0,1
"273",0,0,0,0,0,0,0,1,0.666666666666667,0.666666666666667,0.172413793103448,0.816326530612245,0.591836734693878,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0823136818687431,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0.607843137254902,0,0,1,1
"274",1,0,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0.103448275862069,0.0612244897959184,0.969387755102041,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.28587319243604,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235294117647059,0,0,1,1
"275",0,0,1,0,0,0,0,0,0.666666666666667,0,0.310344827586207,0.836734693877551,0.418367346938776,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0522803114571746,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0.764705882352941,0,1,0,1
"276",0,0,0,0,0,0,1,0,1,0.333333333333333,0.0689655172413793,0.959183673469388,0.520408163265306,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.323692992213571,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.490196078431373,0,1,0,1
"277",0,0,0,0,0,1,0,0,0.333333333333333,0,0.310344827586207,0.0408163265306122,0.979591836734694,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.115684093437152,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0.627450980392157,0,1,0,0
"278",0,0,1,0,0,0,0,0,1,0.333333333333333,0.448275862068966,0.918367346938776,0.459183673469388,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.154616240266963,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.627450980392157,0,0,1,0
"279",0,0,0,0,1,0,0,0,0.333333333333333,0,0.310344827586207,0.653061224489796,0.673469387755102,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.39154616240267,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.450980392156863,0,0,1,0
"280",0,0,1,0,0,0,0,0,0,0,0.310344827586207,0.673469387755102,0.663265306122449,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.870967741935484,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0.568627450980392,0,0,1,0
"281",0,1,0,0,0,0,0,0,0.333333333333333,0,0.310344827586207,0.285714285714286,0.142857142857143,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.50055617352614,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.862745098039216,0,0,1,1
"282",0,1,0,0,0,0,0,0,0,0.666666666666667,0.0689655172413793,0.530612244897959,0.26530612244898,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.686318131256952,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.568627450980392,0,1,0,1
"283",0,0,0,0,1,0,0,0,0,0.666666666666667,0.172413793103448,0.795918367346939,0.602040816326531,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.791991101223582,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.568627450980392,0,1,0,1
"284",1,0,0,0,0,0,0,0,0,0,0.137931034482759,0.0816326530612245,0.0408163265306122,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.734149054505006,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568627450980392,0,0,1,0
"285",0,0,0,0,0,0,0,1,0,0,0.310344827586207,0.714285714285714,0.357142857142857,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.840934371523915,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0.568627450980392,0,0,1,1
"286",0,0,0,0,0,1,0,0,0,0.333333333333333,0.344827586206897,0.816326530612245,0.408163265306122,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.517241379310345,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.568627450980392,0,1,0,1
"287",0,0,1,0,0,0,0,0,0.666666666666667,0.333333333333333,0.137931034482759,0.979591836734694,0.510204081632653,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.806451612903226,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0.568627450980392,0,0,1,0
"288",0,0,0,0,0,0,1,0,0.666666666666667,0.666666666666667,0.896551724137931,0.408163265306122,0.204081632653061,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.407119021134594,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.627450980392157,0,1,0,1
"289",1,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.241379310344828,0.26530612244898,0.86734693877551,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.181312569521691,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294117647058824,0,0,1,0
"290",0,1,0,0,0,0,0,0,0,0,0.310344827586207,0.836734693877551,0.418367346938776,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0.803921568627451,0,1,0,1
"291",0,0,0,0,0,1,0,0,1,0,0.310344827586207,0.877551020408163,0.561224489795918,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.609566184649611,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0.490196078431373,0,1,0,0
"292",0,1,0,0,0,0,0,0,0,0,0.310344827586207,0.469387755102041,0.76530612244898,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.638487208008899,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0.568627450980392,0,0,1,0
"293",0,0,0,0,0,0,1,0,1,0,0.482758620689655,0.408163265306122,0.795918367346939,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.96329254727475,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.490196078431373,0,1,0,1
"294",0,0,1,0,0,0,0,0,0,0,0.310344827586207,0.795918367346939,0.602040816326531,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.085650723025584,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.705882352941177,0,0,1,1
"295",0,0,0,0,1,0,0,0,1,0,0.310344827586207,0.489795918367347,0.755102040816326,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.333704115684093,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1
"296",0,0,0,0,0,0,0,1,0.666666666666667,0.333333333333333,0.482758620689655,0.489795918367347,0.244897959183673,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.313681868743048,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0.607843137254902,0,1,0,1
"297",0,0,0,1,0,0,0,0,1,0.666666666666667,0.310344827586207,0.959183673469388,0.479591836734694,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.483870967741935,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0.372549019607843,0,0,1,1
"298",0,0,0,0,1,0,0,0,1,0.666666666666667,0.0689655172413793,0.653061224489796,0.326530612244898,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.671857619577308,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.0588235294117647,0,0,1,1
"299",0,1,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0.103448275862069,0.469387755102041,0.76530612244898,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.194660734149055,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1
"300",0,0,0,0,1,0,0,0,0.333333333333333,1,0.275862068965517,0.63265306122449,0.683673469387755,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.243604004449388,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.450980392156863,0,0,1,1
"301",1,0,0,0,0,0,0,0,0,0.666666666666667,0.275862068965517,0.26530612244898,0.13265306122449,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.777530589543938,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568627450980392,0,0,1,1
"302",0,0,0,0,0,1,0,0,0.666666666666667,0.333333333333333,0.241379310344828,0.693877551020408,0.346938775510204,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.133481646273637,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0.490196078431373,0,1,0,0
"303",1,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,0.310344827586207,0.489795918367347,0.244897959183673,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.604004449388209,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235294117647059,0,1,0,0
"304",0,0,1,0,0,0,0,0,0.333333333333333,0,0.310344827586207,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0789766407119021,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.568627450980392,0,1,0,1
"305",0,0,0,0,0,0,1,0,0.333333333333333,0,0.310344827586207,0.306122448979592,0.153061224489796,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0122358175750834,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.705882352941177,0,0,1,1
"306",0,0,0,1,0,0,0,0,0.333333333333333,0,0.310344827586207,0.795918367346939,0.602040816326531,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.132369299221357,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0.274509803921569,0,0,1,0
"307",0,0,1,0,0,0,0,0,0,0.666666666666667,0.137931034482759,0.693877551020408,0.653061224489796,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0367074527252503,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.705882352941177,0,0,1,1
"308",0,0,0,0,0,1,0,0,0.666666666666667,0,0.310344827586207,0.489795918367347,0.244897959183673,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.627450980392157,0,1,0,1
"309",0,0,0,0,0,0,1,0,0.333333333333333,0.333333333333333,0.0689655172413793,0.836734693877551,0.581632653061224,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.64182424916574,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.705882352941177,0,1,0,0
"310",0,1,0,0,0,0,0,0,0.333333333333333,0,0.310344827586207,0.530612244897959,0.26530612244898,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.592880978865406,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0.862745098039216,0,0,1,0
