"","gameId","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormation","receiverAlignment","gameClock_mod","timeCategory","estadio","nflId_41264","nflId_42347","nflId_43380","nflId_44841","nflId_44870","nflId_44898","nflId_46104","nflId_46235","nflId_52418","nflId_52595","nflId_53539","nflId_54564","nflId_52523","nflId_53640","nflId_53520","nflId_45798","nflId_42503","nflId_43444","nflId_43297","nflId_53897","nflId_47901","nflId_45339","nflId_54667","nflId_47605","diferencia","yardlineSide_mod","isDropback"
"386",2022100201,4,1,10,28,38,"SINGLEBACK","3x1",9.96666666666667,"3-6 min","visitante",1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-4,"rival",FALSE
"387",2022091801,4,2,15,39,49,"SHOTGUN","3x1",5.65,"9-12 min","local",1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,"rival",FALSE
"388",2022101601,3,2,5,24,86,"SHOTGUN","3x1",1.78333333333333,"12-15 min","local",1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,-18,"CLE",TRUE
"389",2022091801,2,2,6,6,104,"SINGLEBACK","2x2",8.38333333333333,"6-9 min","local",1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"rival",TRUE
"390",2022101601,3,1,10,28,82,"EMPTY","3x2",7.21666666666667,"6-9 min","local",1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,-11,"CLE",TRUE
"391",2022101601,3,2,10,26,84,"EMPTY","3x2",5.4,"9-12 min","local",1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,-18,"CLE",TRUE
"392",2022091101,2,2,5,24,86,"SINGLEBACK","3x1",4.86666666666667,"9-12 min","visitante",1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,"rival",FALSE
"393",2022091801,4,1,10,46,64,"SHOTGUN","3x1",0.216666666666667,"12-15 min","local",1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,"CLE",TRUE
"394",2022101601,3,2,12,23,87,"SHOTGUN","3x1",10.7833333333333,"3-6 min","local",1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,-11,"CLE",TRUE
"395",2022091801,3,1,10,23,87,"SINGLEBACK","2x2",11.7666666666667,"3-6 min","local",1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"rival",FALSE
"397",2022100201,2,4,1,29,39,"JUMBO","2x1",4.58333333333333,"9-12 min","visitante",1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-3,"CLE",FALSE
"398",2022100201,4,2,4,49,59,"SHOTGUN","3x1",1.95,"12-15 min","visitante",1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-3,"rival",FALSE
"399",2022100902,3,2,5,11,21,"SINGLEBACK","2x1",1.85,"12-15 min","local",1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-6,"rival",FALSE
"400",2022092200,1,1,10,12,22,"SINGLEBACK","2x1",3.6,"9-12 min","local",1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,"rival",FALSE
"401",2022101601,3,3,5,24,86,"EMPTY","3x2",1.71666666666667,"12-15 min","local",1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,-18,"CLE",TRUE
"402",2022091101,4,2,7,28,82,"I_FORM","2x1",4.98333333333333,"9-12 min","visitante",1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,"CLE",FALSE
"403",2022100201,1,2,5,30,80,"SINGLEBACK","3x1",0.633333333333333,"12-15 min","visitante",1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-10,"CLE",FALSE
"404",2022091101,3,3,9,34,44,"SINGLEBACK","2x2",3.81666666666667,"9-12 min","visitante",1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,"CLE",TRUE
"405",2022102300,2,2,11,41,51,"SHOTGUN","3x1",0.883333333333333,"12-15 min","visitante",1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,-3,"rival",TRUE
"406",2022103100,3,1,10,49,61,"SINGLEBACK","3x1",6.51666666666667,"6-9 min","local",1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,18,"rival",FALSE
"407",2022103100,2,1,10,32,78,"SINGLEBACK","3x1",7.61666666666667,"6-9 min","local",1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,"rival",FALSE
"408",2022102300,3,1,10,26,84,"SINGLEBACK","2x1",4.16666666666667,"9-12 min","visitante",1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,-10,"rival",FALSE
"409",2022101601,1,1,10,25,85,"SHOTGUN","2x1",7.45,"6-9 min","local",1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-3,"CLE",FALSE
"410",2022100902,2,1,2,2,108,"JUMBO","1x1",2.98333333333333,"12-15 min","local",1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,-3,"rival",FALSE
"411",2022091101,2,1,10,22,32,"I_FORM","2x0",9.31666666666667,"3-6 min","visitante",1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,7,"CLE",TRUE
"412",2022101601,3,1,10,45,65,"SHOTGUN","3x1",1.2,"12-15 min","local",1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,-18,"CLE",FALSE
"413",2022100902,4,2,9,46,56,"SINGLEBACK","3x1",7.63333333333333,"6-9 min","local",1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-2,"CLE",TRUE
"414",2022100902,2,2,10,27,83,"SHOTGUN","3x1",0.433333333333333,"12-15 min","local",1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,4,"rival",TRUE
"415",2022100201,3,3,8,39,49,"SHOTGUN","2x2",9.86666666666667,"3-6 min","visitante",1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"CLE",TRUE
"416",2022092200,1,2,8,25,85,"SHOTGUN","2x2",10.5166666666667,"3-6 min","local",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"CLE",TRUE
"417",2022092200,1,1,10,39,71,"SHOTGUN","3x1",13.7666666666667,"0-3 min","local",1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,"CLE",TRUE
"418",2022091101,4,2,6,19,29,"SINGLEBACK","2x1",7.71666666666667,"6-9 min","visitante",1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,6,"rival",FALSE
"419",2022091801,1,1,10,44,54,"SINGLEBACK","3x1",9.55,"3-6 min","local",1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,"rival",TRUE
"420",2022091801,4,2,6,24,34,"SINGLEBACK","2x1",2.15,"12-15 min","local",1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,7,"rival",FALSE
"421",2022092200,2,2,4,18,28,"EMPTY","3x2",3.35,"9-12 min","local",1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,"CLE",TRUE
"422",2022102300,2,2,3,19,91,"EMPTY","3x2",1.58333333333333,"12-15 min","visitante",1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,-3,"CLE",TRUE
"423",2022103100,2,2,10,37,73,"SHOTGUN","3x1",0.266666666666667,"12-15 min","local",1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,8,"rival",TRUE
"424",2022092200,4,4,1,1,109,"JUMBO","1x1",9.55,"3-6 min","local",1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,2,"rival",FALSE
"425",2022101601,2,2,7,24,86,"SHOTGUN","2x1",15,"0-3 min","local",1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"rival",FALSE
"426",2022103100,1,2,19,44,54,"EMPTY","3x2",7.91666666666667,"6-9 min","local",1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,"rival",TRUE
"427",2022092200,3,1,10,16,26,"SHOTGUN","2x2",2.76666666666667,"12-15 min","local",1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,-1,"rival",TRUE
"428",2022103100,4,1,10,36,46,"SINGLEBACK","2x1",4.05,"9-12 min","local",1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,19,"rival",FALSE
"429",2022092200,2,1,10,39,71,"SINGLEBACK","3x1",1.41666666666667,"12-15 min","local",1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,-1,"rival",FALSE
"430",2022100201,2,2,5,14,96,"SINGLEBACK","3x1",9.8,"3-6 min","visitante",1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,-10,"rival",FALSE
"431",2022101601,2,1,10,48,58,"SINGLEBACK","3x1",8.65,"6-9 min","local",1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,"CLE",FALSE
"432",2022100902,4,3,9,43,67,"SHOTGUN","2x2",5.38333333333333,"9-12 min","local",1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,-2,"rival",TRUE
"433",2022101601,1,3,4,21,31,"SHOTGUN","2x2",3.78333333333333,"9-12 min","local",1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-3,"rival",FALSE
"434",2022091801,2,3,18,13,23,"SHOTGUN","3x1",2,"12-15 min","local",1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,"CLE",TRUE
"435",2022100201,4,2,4,31,79,"SINGLEBACK","2x2",12.3333333333333,"0-3 min","visitante",1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-4,"CLE",TRUE
"436",2022100902,3,1,10,26,36,"SINGLEBACK","2x2",3.83333333333333,"9-12 min","local",1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-6,"rival",FALSE
"437",2022101601,1,2,10,40,70,"SINGLEBACK","3x1",6.03333333333333,"6-9 min","local",1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,-3,"CLE",FALSE
"438",2022091801,4,1,10,12,22,"SINGLEBACK","2x2",10.1833333333333,"3-6 min","local",1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"rival",FALSE
"439",2022101601,1,3,10,40,70,"SHOTGUN","3x1",5.36666666666667,"9-12 min","local",1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-3,"CLE",TRUE
"440",2022091801,2,1,10,39,49,"SHOTGUN","2x2",12.9833333333333,"0-3 min","local",1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"CLE",FALSE
"441",2022091801,3,3,4,4,106,"EMPTY","3x2",10.1166666666667,"3-6 min","local",1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"rival",TRUE
"442",2022100902,4,3,10,35,75,"SHOTGUN","3x1",0.333333333333333,"12-15 min","local",1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-2,"rival",TRUE
"443",2022091801,1,1,10,23,33,"JUMBO","2x1",8.25,"6-9 min","local",1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,"rival",FALSE
"444",2022100201,1,2,9,10,20,"SHOTGUN","3x1",11.6,"3-6 min","visitante",1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"rival",TRUE
"445",2022100902,3,1,10,40,50,"SINGLEBACK","2x2",4.26666666666667,"9-12 min","local",1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-6,"rival",TRUE
"446",2022101601,4,3,10,23,87,"SHOTGUN","3x1",15,"0-3 min","local",1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,-18,"rival",TRUE
"447",2022092200,3,2,9,15,95,"EMPTY","3x2",8.85,"6-9 min","local",1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,-1,"CLE",TRUE
"448",2022092200,2,2,10,39,71,"SHOTGUN","3x1",0.933333333333333,"12-15 min","local",1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,-1,"rival",TRUE
"449",2022092200,4,1,10,50,60,"SINGLEBACK","3x1",7.2,"6-9 min","local",1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9,"centro",FALSE
"450",2022103100,3,2,10,37,47,"SINGLEBACK","3x1",12.9166666666667,"0-3 min","local",1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,11,"CLE",TRUE
"451",2022091801,3,1,10,5,15,"SINGLEBACK","3x1",6.01666666666667,"6-9 min","local",1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3,"CLE",TRUE
"452",2022102300,3,1,10,36,46,"SINGLEBACK","2x2",6.46666666666667,"6-9 min","visitante",1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-10,"CLE",FALSE
"453",2022092200,2,1,10,21,31,"EMPTY","3x2",14.8166666666667,"0-3 min","local",1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"CLE",TRUE
"454",2022100902,1,1,10,33,43,"SINGLEBACK","3x1",6.88333333333333,"6-9 min","local",1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7,"rival",FALSE
"455",2022091101,4,2,1,25,35,"SINGLEBACK","2x2",9.28333333333333,"3-6 min","visitante",1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,6,"rival",FALSE
"456",2022100902,3,1,10,16,26,"SINGLEBACK","3x1",2.43333333333333,"12-15 min","local",1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-6,"rival",FALSE
"457",2022100201,2,1,10,32,42,"SINGLEBACK","2x2",3.9,"9-12 min","visitante",1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,-3,"CLE",FALSE
"458",2022103100,4,1,10,17,93,"SINGLEBACK","2x1",14.1666666666667,"0-3 min","local",1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,19,"CLE",FALSE
"459",2022100201,1,1,10,11,21,"SINGLEBACK","3x1",12.2666666666667,"0-3 min","visitante",1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,"rival",FALSE
"460",2022091801,1,3,3,16,26,"SHOTGUN","3x1",6.93333333333333,"6-9 min","local",1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"rival",TRUE
"461",2022092200,2,4,2,31,79,"EMPTY","3x2",0.566666666666667,"12-15 min","local",1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-1,"rival",TRUE
"462",2022103100,4,3,9,36,74,"SHOTGUN","3x1",10.6166666666667,"3-6 min","local",1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,19,"CLE",TRUE
"463",2022102300,2,2,2,45,65,"SHOTGUN","3x1",1.15,"12-15 min","visitante",1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,-3,"CLE",TRUE
"464",2022103100,1,1,10,28,82,"SINGLEBACK","2x1",9.51666666666667,"3-6 min","local",1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,"CLE",TRUE
"465",2022092200,2,3,9,41,51,"EMPTY","4x1",12.9,"0-3 min","local",1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"CLE",TRUE
"466",2022100902,4,1,10,45,65,"SHOTGUN","2x2",1.16666666666667,"12-15 min","local",1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-2,"rival",TRUE
"467",2022103100,4,2,10,11,21,"SINGLEBACK","2x0",8.85,"6-9 min","local",1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,19,"rival",FALSE
"468",2022100201,2,2,5,43,53,"SINGLEBACK","2x2",14.3833333333333,"0-3 min","visitante",1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-10,"CLE",TRUE
"469",2022092200,4,2,8,49,61,"SINGLEBACK","2x1",4.2,"9-12 min","local",1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,9,"rival",FALSE
"470",2022101601,4,2,10,32,42,"SHOTGUN","3x1",3.18333333333333,"9-12 min","local",1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,-23,"CLE",TRUE
"471",2022103100,3,2,11,39,49,"SHOTGUN","2x2",7.01666666666667,"6-9 min","local",1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,18,"CLE",TRUE
"472",2022100201,3,2,8,39,49,"SHOTGUN","2x2",9.93333333333333,"3-6 min","visitante",1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"CLE",TRUE
"473",2022101601,4,1,10,44,66,"SHOTGUN","2x2",2.33333333333333,"12-15 min","local",1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,-23,"rival",TRUE
"474",2022102300,3,3,2,29,81,"SHOTGUN","2x2",4.78333333333333,"9-12 min","visitante",1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,-10,"rival",TRUE
"475",2022092200,3,1,10,45,55,"SINGLEBACK","2x2",7.41666666666667,"6-9 min","local",1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-1,"rival",FALSE
"476",2022100902,4,2,10,45,65,"SHOTGUN","2x2",1.1,"12-15 min","local",1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,"rival",TRUE
"477",2022102300,4,1,10,42,52,"SHOTGUN","2x2",2.63333333333333,"12-15 min","visitante",1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,-3,"rival",TRUE
"478",2022101601,4,2,11,34,44,"SHOTGUN","3x1",8.26666666666667,"6-9 min","local",1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,-15,"CLE",TRUE
"479",2022091801,1,1,10,39,71,"I_FORM","2x0",10.9666666666667,"3-6 min","local",1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"CLE",FALSE
"480",2022102300,3,2,6,22,88,"SHOTGUN","2x2",3.53333333333333,"9-12 min","visitante",1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,-10,"rival",TRUE
"481",2022092200,1,3,9,41,69,"EMPTY","3x2",5.51666666666667,"9-12 min","local",1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"CLE",TRUE
"482",2022101601,2,3,5,34,44,"EMPTY","3x2",2,"12-15 min","local",1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,-7,"CLE",TRUE
"483",2022100902,3,1,10,25,85,"SINGLEBACK","2x2",5.78333333333333,"9-12 min","local",1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-6,"CLE",FALSE
"484",2022101601,3,3,12,23,87,"SHOTGUN","3x1",10.65,"3-6 min","local",1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,-11,"CLE",TRUE
"485",2022092200,4,3,12,48,58,"SHOTGUN","3x1",5.75,"9-12 min","local",1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9,"CLE",TRUE
"486",2022091801,1,1,10,25,85,"SINGLEBACK","2x2",12.3666666666667,"0-3 min","local",1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"CLE",FALSE
"487",2022103100,2,1,10,13,23,"SINGLEBACK","3x1",14.9,"0-3 min","local",1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,"CLE",FALSE
"488",2022091101,4,1,10,43,67,"SINGLEBACK","2x2",2.6,"12-15 min","visitante",1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,2,"CLE",FALSE
"489",2022103100,3,2,10,49,61,"SHOTGUN","3x1",5.93333333333333,"9-12 min","local",1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,18,"rival",FALSE
"490",2022092200,4,2,2,15,95,"SINGLEBACK","3x1",12.8833333333333,"0-3 min","local",1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2,"rival",FALSE
"491",2022100902,3,2,10,25,85,"SINGLEBACK","2x2",10.2833333333333,"3-6 min","local",1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-3,"CLE",FALSE
"492",2022091801,4,1,10,31,79,"SHOTGUN","2x2",7.61666666666667,"6-9 min","local",1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7,"CLE",TRUE
"493",2022100902,2,3,10,27,83,"SHOTGUN","3x1",0.383333333333333,"12-15 min","local",1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,"rival",TRUE
"494",2022092200,1,1,10,40,70,"SINGLEBACK","2x2",5.91666666666667,"9-12 min","local",1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"CLE",FALSE
"495",2022103100,2,1,10,47,63,"SINGLEBACK","3x1",3.41666666666667,"9-12 min","local",1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,8,"rival",FALSE
"496",2022101601,2,1,10,38,72,"SHOTGUN","3x1",1.21666666666667,"12-15 min","local",1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,-7,"rival",FALSE
"497",2022092200,2,1,10,38,72,"SINGLEBACK","2x2",11.7,"3-6 min","local",1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"rival",TRUE
"498",2022091101,2,2,2,46,56,"PISTOL","2x1",6.28333333333333,"6-9 min","visitante",1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,"CLE",TRUE
"499",2022100902,1,1,10,11,21,"SHOTGUN","3x1",4.1,"9-12 min","local",1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,"rival",TRUE
"500",2022092200,4,1,10,39,49,"SINGLEBACK","3x1",8.53333333333333,"6-9 min","local",1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9,"CLE",FALSE
"501",2022091101,2,2,10,40,50,"SHOTGUN","2x2",1.86666666666667,"12-15 min","visitante",1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,"CLE",FALSE
"502",2022102300,2,3,18,17,93,"SHOTGUN","3x1",8.91666666666667,"6-9 min","visitante",1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,4,"CLE",TRUE
"503",2022101601,4,1,10,17,27,"SHOTGUN","3x1",3.58333333333333,"9-12 min","local",1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,-23,"CLE",TRUE
"504",2022100902,3,1,10,44,66,"SHOTGUN","2x2",4.71666666666667,"9-12 min","local",1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-6,"CLE",TRUE
"505",2022091801,1,2,9,26,84,"SHOTGUN","2x2",11.7,"3-6 min","local",1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"CLE",TRUE
"506",2022091101,2,1,10,29,81,"SINGLEBACK","2x1",5.48333333333333,"9-12 min","visitante",1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,7,"rival",FALSE
"507",2022101601,3,2,9,37,73,"SINGLEBACK","3x1",9.51666666666667,"3-6 min","local",1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,-11,"CLE",TRUE
"508",2022102300,4,1,10,47,63,"SHOTGUN","3x1",10.5666666666667,"3-6 min","visitante",1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,-10,"CLE",FALSE
"509",2022103100,4,1,10,35,75,"SINGLEBACK","2x1",11.9333333333333,"3-6 min","local",1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,19,"CLE",FALSE
"510",2022091801,4,1,10,45,55,"SINGLEBACK","2x1",6.81666666666667,"6-9 min","local",1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,"rival",FALSE
"511",2022101601,4,3,5,15,95,"SHOTGUN","2x2",6.41666666666667,"6-9 min","local",1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,-15,"rival",TRUE
"512",2022103100,3,1,10,40,50,"SINGLEBACK","3x1",7.45,"6-9 min","local",1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,18,"CLE",FALSE
