"","gameId2022091109","gameId2022091802","gameId2022092508","gameId2022100204","gameId2022100909","gameId2022101300","gameId2022102306","gameId2022103009","gameId2022110607","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormationEMPTY","offenseFormationI_FORM","offenseFormationJUMBO","offenseFormationPISTOL","offenseFormationSHOTGUN","offenseFormationSINGLEBACK","offenseFormationWILDCAT","receiverAlignment1x0","receiverAlignment1x1","receiverAlignment2x1","receiverAlignment2x2","receiverAlignment3x1","receiverAlignment3x2","receiverAlignment4x1","gameClock_mod","timeCategory0.3.min","timeCategory12.15.min","timeCategory3.6.min","timeCategory6.9.min","timeCategory9.12.min","estadiolocal","estadiovisitante","nflId_41349","nflId_41475","nflId_41939","nflId_43291","nflId_43484","nflId_45012","nflId_47859","nflId_52474","nflId_53480","nflId_53553","nflId_54481","nflId_43722","nflId_44852","nflId_54846","nflId_43445","nflId_53687","nflId_46362","nflId_53511","nflId_41321","nflId_52516","nflId_41563","nflId_47914","nflId_43339","nflId_54614","nflId_54563","nflId_41707","nflId_42831","nflId_54850","nflId_45005","diferencia","yardlineSide_modcentro","yardlineSide_modrival","yardlineSide_modWAS","isDropback"
"222",0,0,0,0,0,1,0,0,0,0,0.666666666666667,0.230769230769231,0.510204081632653,0.255102040816327,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.664804469273743,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0.685714285714286,0,0,1,1
"223",0,0,0,0,1,0,0,0,0,1,1,0,0.387755102040816,0.806122448979592,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.256983240223464,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0.571428571428571,0,0,1,0
"224",0,0,1,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0.346153846153846,0.795918367346939,0.397959183673469,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.722905027932961,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4,0,0,1,1
"225",0,0,0,0,0,0,0,0,1,0.666666666666667,0,0.346153846153846,0.959183673469388,0.479591836734694,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.991061452513966,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0.571428571428571,0,0,1,0
"226",0,0,1,0,0,0,0,0,0,1,0,0.346153846153846,0.795918367346939,0.602040816326531,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.256983240223464,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0571428571428571,0,0,1,1
"227",1,0,0,0,0,0,0,0,0,1,0.333333333333333,0,0.612244897959184,0.693877551020408,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.326256983240224,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.628571428571429,0,0,1,0
"228",1,0,0,0,0,0,0,0,0,0.666666666666667,0,0.346153846153846,0.489795918367347,0.244897959183673,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
"229",0,0,0,0,1,0,0,0,0,1,0.666666666666667,0.0384615384615385,0.0204081632653061,0.0102040816326531,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.00446927374301676,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0.571428571428571,0,1,0,1
"230",0,0,1,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.346153846153846,0.489795918367347,0.244897959183673,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.187709497206704,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2,0,0,1,1
"231",0,0,0,0,0,0,1,0,0,0.333333333333333,0.666666666666667,0,0.816326530612245,0.591836734693878,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.612290502793296,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0.371428571428571,0,1,0,1
"232",0,0,0,0,1,0,0,0,0,0,0.333333333333333,0.346153846153846,0.857142857142857,0.428571428571429,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.17877094972067,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0.485714285714286,0,1,0,1
"233",0,0,0,0,0,0,0,1,0,0.333333333333333,0.333333333333333,0.192307692307692,0.73469387755102,0.63265306122449,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0435754189944134,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0.8,0,0,1,1
"234",0,0,1,0,0,0,0,0,0,0.666666666666667,0,0.346153846153846,0.26530612244898,0.86734693877551,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0491620111731844,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"235",0,0,0,0,0,1,0,0,0,0.666666666666667,0,0.346153846153846,0.489795918367347,0.244897959183673,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.994413407821229,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0.771428571428571,0,0,1,0
"236",0,0,0,0,0,0,1,0,0,0.333333333333333,0,0.346153846153846,0.591836734693878,0.295918367346939,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.741899441340782,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0.371428571428571,0,0,1,1
"237",0,0,0,0,1,0,0,0,0,1,0.666666666666667,0.153846153846154,0.469387755102041,0.23469387755102,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0256983240223464,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0.571428571428571,0,1,0,1
"238",0,0,0,0,0,0,0,0,1,0,0,0.346153846153846,0.489795918367347,0.755102040816326,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.616759776536313,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0.485714285714286,0,0,1,0
"239",1,0,0,0,0,0,0,0,0,0.333333333333333,0,0.346153846153846,0.306122448979592,0.846938775510204,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.283798882681564,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
"240",0,0,1,0,0,0,0,0,0,1,0.666666666666667,0.807692307692308,0.510204081632653,0.255102040816327,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.604469273743017,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0571428571428571,0,1,0,1
"241",0,0,0,0,0,0,0,1,0,0,0,0.346153846153846,0.653061224489796,0.326530612244898,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.862569832402235,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0.685714285714286,0,0,1,0
"242",0,0,0,1,0,0,0,0,0,0.333333333333333,0.333333333333333,0.346153846153846,0.489795918367347,0.755102040816326,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.958659217877095,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.514285714285714,0,0,1,0
"243",0,0,0,0,0,0,0,0,1,0.666666666666667,0,0.346153846153846,0.346938775510204,0.173469387755102,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.783240223463687,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0.771428571428571,0,0,1,1
"244",0,0,0,0,0,0,0,1,0,0.666666666666667,0.666666666666667,0.346153846153846,0.469387755102041,0.23469387755102,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.424581005586592,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0.714285714285714,0,0,1,1
"245",1,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.384615384615385,0.530612244897959,0.73469387755102,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.665921787709497,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
"246",0,0,0,0,0,0,0,0,1,0.333333333333333,0.333333333333333,0.5,0.326530612244898,0.163265306122449,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.408938547486034,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0.485714285714286,0,0,1,0
"247",0,0,0,0,0,0,0,1,0,0.333333333333333,0,0.346153846153846,0.673469387755102,0.663265306122449,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.532960893854749,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0.8,0,0,1,1
"248",0,0,1,0,0,0,0,0,0,0,0,0.346153846153846,0.836734693877551,0.581632653061224,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.350837988826816,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.685714285714286,0,0,1,0
"249",0,0,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,0.384615384615385,0.775510204081633,0.387755102040816,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.377653631284916,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0.771428571428571,0,0,1,1
"250",0,0,0,0,0,0,0,0,1,0.333333333333333,0.333333333333333,0.153846153846154,0.857142857142857,0.571428571428571,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.121787709497207,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0.485714285714286,0,1,0,0
"251",1,0,0,0,0,0,0,0,0,0,0.666666666666667,0.153846153846154,0.897959183673469,0.448979591836735,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.105027932960894,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,1,1
"252",0,0,0,1,0,0,0,0,0,1,0.333333333333333,0.153846153846154,0.448979591836735,0.775510204081633,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0569832402234637,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.257142857142857,0,0,1,1
"253",0,0,0,0,0,0,0,0,1,0.666666666666667,0.666666666666667,0,0.938775510204082,0.530612244897959,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.107262569832402,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0.771428571428571,0,1,0,0
"254",0,0,0,0,1,0,0,0,0,0.666666666666667,0,0.346153846153846,0.387755102040816,0.193877551020408,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.519553072625698,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0.571428571428571,0,0,1,1
"255",0,0,1,0,0,0,0,0,0,0,0.333333333333333,0.153846153846154,0.408163265306122,0.795918367346939,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.440223463687151,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.685714285714286,0,0,1,0
"256",1,0,0,0,0,0,0,0,0,0.333333333333333,0,0.346153846153846,0.775510204081633,0.387755102040816,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0972067039106145,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
"257",1,0,0,0,0,0,0,0,0,1,0.666666666666667,0.269230769230769,0.469387755102041,0.23469387755102,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.119553072625698,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.628571428571429,0,1,0,1
"258",1,0,0,0,0,0,0,0,0,0,0.333333333333333,0.730769230769231,0.591836734693878,0.295918367346939,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.179888268156425,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,1,1
"259",0,0,0,0,1,0,0,0,0,1,0.666666666666667,0.461538461538462,0.387755102040816,0.806122448979592,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.953072625698324,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0.571428571428571,0,0,1,1
"260",1,0,0,0,0,0,0,0,0,1,0,0.346153846153846,0.428571428571429,0.785714285714286,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.774301675977654,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.457142857142857,0,0,1,1
"261",0,1,0,0,0,0,0,0,0,1,0.666666666666667,0.115384615384615,0.122448979591837,0.938775510204082,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.204469273743017,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.257142857142857,0,1,0,1
"262",0,1,0,0,0,0,0,0,0,1,1,0,0.510204081632653,0.255102040816327,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.285714285714286,0,0,1,0
"263",0,0,0,0,0,0,1,0,0,0.333333333333333,0.333333333333333,0.346153846153846,0.591836734693878,0.295918367346939,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.737430167597765,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0.371428571428571,0,0,1,0
"264",0,0,0,0,0,0,0,0,1,0.666666666666667,0.333333333333333,0.346153846153846,0.877551020408163,0.438775510204082,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.147486033519553,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0.771428571428571,0,0,1,1
"265",0,0,0,0,1,0,0,0,0,0,0.666666666666667,0.615384615384615,0.224489795918367,0.887755102040816,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.478212290502793,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0.685714285714286,0,0,1,1
"266",0,0,0,0,1,0,0,0,0,1,0.333333333333333,0,0.387755102040816,0.806122448979592,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.268156424581006,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0.571428571428571,0,0,1,1
"267",0,0,0,0,0,0,0,1,0,0,0.333333333333333,0.346153846153846,0.816326530612245,0.591836734693878,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.442458100558659,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0.685714285714286,0,1,0,0
"268",0,0,0,0,0,0,0,1,0,1,0,0.346153846153846,0.326530612244898,0.163265306122449,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.417877094972067,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0.428571428571429,0,1,0,1
"269",0,0,0,0,0,1,0,0,0,0.666666666666667,0.333333333333333,0.115384615384615,0.836734693877551,0.418367346938776,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.853631284916201,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0.771428571428571,0,0,1,0
"270",1,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.192307692307692,0.122448979591837,0.0612244897959184,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.789944134078212,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8,0,1,0,1
"271",0,0,0,1,0,0,0,0,0,0.333333333333333,0.333333333333333,0.115384615384615,0.204081632653061,0.102040816326531,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.528491620111732,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.514285714285714,0,1,0,0
"272",0,0,0,0,0,0,1,0,0,0.333333333333333,0.333333333333333,0.269230769230769,0.163265306122449,0.918367346938776,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.497206703910615,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0.371428571428571,0,1,0,1
"273",0,0,0,0,0,1,0,0,0,0.333333333333333,0,0.346153846153846,0.897959183673469,0.551020408163265,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.11731843575419,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0.685714285714286,0,0,1,1
"274",0,0,0,0,0,0,0,0,1,0,0,0.346153846153846,0.755102040816326,0.622448979591837,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.547486033519553,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0.485714285714286,0,0,1,0
"275",0,0,0,0,0,0,0,1,0,0.666666666666667,0.666666666666667,0.346153846153846,0.836734693877551,0.418367346938776,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.864804469273743,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0.8,0,0,1,1
"276",0,0,0,0,0,0,0,1,0,0.333333333333333,0.666666666666667,0,0.836734693877551,0.581632653061224,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0368715083798883,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0.8,0,0,1,1
"277",1,0,0,0,0,0,0,0,0,1,0.333333333333333,0.0769230769230769,0.63265306122449,0.316326530612245,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.137430167597765,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.628571428571429,0,1,0,0
"278",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.713966480446927,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.285714285714286,0,1,0,0
"279",0,0,0,0,1,0,0,0,0,1,0.333333333333333,0.5,0.653061224489796,0.326530612244898,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0346368715083799,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0.571428571428571,0,1,0,1
"280",0,0,0,0,0,0,0,0,1,0.666666666666667,0.333333333333333,0.230769230769231,0.877551020408163,0.561224489795918,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.470391061452514,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0.771428571428571,0,1,0,0
"281",0,1,0,0,0,0,0,0,0,1,0.333333333333333,0,0.918367346938776,0.459183673469388,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.36536312849162,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.257142857142857,0,0,1,1
"282",0,1,0,0,0,0,0,0,0,1,0.333333333333333,0.346153846153846,0.244897959183673,0.877551020408163,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.245810055865922,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.257142857142857,0,1,0,1
"283",0,0,0,0,0,0,1,0,0,0.333333333333333,0.333333333333333,0.346153846153846,0.918367346938776,0.540816326530612,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.953072625698324,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0.571428571428571,0,1,0,0
"284",0,1,0,0,0,0,0,0,0,0.666666666666667,0,0.346153846153846,0.306122448979592,0.846938775510204,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.393296089385475,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.257142857142857,0,0,1,1
"285",0,0,0,1,0,0,0,0,0,1,0.666666666666667,0.230769230769231,0.775510204081633,0.612244897959184,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.185474860335196,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0.257142857142857,0,0,1,1
"286",0,1,0,0,0,0,0,0,0,1,0,0.346153846153846,0.73469387755102,0.36734693877551,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.397765363128492,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.257142857142857,0,0,1,1
"287",1,0,0,0,0,0,0,0,0,1,0.333333333333333,0.269230769230769,0.469387755102041,0.23469387755102,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.124022346368715,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.628571428571429,0,1,0,1
"288",0,0,1,0,0,0,0,0,0,1,0,0.346153846153846,0.73469387755102,0.36734693877551,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.250279329608939,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0571428571428571,0,1,0,1
"289",0,0,1,0,0,0,0,0,0,0.666666666666667,0,0.346153846153846,0.551020408163265,0.275510204081633,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.154189944134078,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"290",0,0,0,0,0,0,0,1,0,0.333333333333333,0,0.346153846153846,0.183673469387755,0.908163265306122,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.624581005586592,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0.8,0,0,1,0
"291",0,1,0,0,0,0,0,0,0,0.333333333333333,0,0.346153846153846,0.530612244897959,0.26530612244898,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.437988826815643,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0571428571428571,0,0,1,1
"292",0,0,1,0,0,0,0,0,0,1,0,0.346153846153846,0.26530612244898,0.13265306122449,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.699441340782123,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0571428571428571,0,1,0,0
"293",1,0,0,0,0,0,0,0,0,0,0,0.346153846153846,0.877551020408163,0.438775510204082,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.687150837988827,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,1,1
"294",0,0,0,1,0,0,0,0,0,0.666666666666667,0.333333333333333,0.423076923076923,0.448979591836735,0.224489795918367,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.946368715083799,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.542857142857143,0,0,1,1
"295",1,0,0,0,0,0,0,0,0,1,0.666666666666667,0.346153846153846,0.714285714285714,0.642857142857143,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.286033519553073,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.628571428571429,0,0,1,1
"296",0,0,0,0,0,0,1,0,0,0.333333333333333,0.666666666666667,0.153846153846154,0.816326530612245,0.591836734693878,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.912849162011173,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0.571428571428571,0,1,0,1
