"","gameId","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormation","receiverAlignment","gameClock_mod","timeCategory","estadio","nflId_43345","nflId_46113","nflId_46276","nflId_47856","nflId_48159","nflId_52451","nflId_52581","nflId_53440","nflId_53468","nflId_53580","nflId_54633","nflId_46522","nflId_40149","nflId_54784","nflId_54668","nflId_48207","nflId_44068","nflId_53646","nflId_53586","nflId_47904","nflId_38553","nflId_54536","nflId_41324","nflId_47815","nflId_53085","nflId_42593","nflId_52457","diferencia","yardlineSide_mod","isDropback"
"364",2022092501,1,1,10,11,99,"I_FORM","2x1",6.88333333333333,"6-9 min","local",1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,"rival",FALSE
"365",2022101300,4,1,10,22,32,"SHOTGUN","3x1",14.75,"0-3 min","local",0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,"CHI",TRUE
"366",2022110601,2,1,10,18,28,"SHOTGUN","2x2",3.05,"9-12 min","local",1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-11,"rival",FALSE
"367",2022091102,2,1,10,25,35,"I_FORM","2x1",10.1833333333333,"3-6 min","local",1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-7,"CHI",FALSE
"368",2022100208,1,2,8,26,84,"SINGLEBACK","2x2",13.05,"0-3 min","visitante",1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"CHI",TRUE
"369",2022110601,3,2,18,17,93,"SHOTGUN","3x1",5,"9-12 min","local",1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,-10,"CHI",TRUE
"370",2022092501,2,2,8,25,35,"SINGLEBACK","3x1",2.8,"12-15 min","local",1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,-4,"rival",FALSE
"371",2022102400,4,2,6,46,64,"SHOTGUN","2x1",6.23333333333333,"6-9 min","visitante",0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,19,"rival",FALSE
"372",2022110601,4,1,10,28,38,"SHOTGUN","3x1",2.63333333333333,"12-15 min","local",1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,-3,"CHI",TRUE
"373",2022102400,1,3,4,40,70,"SHOTGUN","3x1",11.6333333333333,"3-6 min","visitante",0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"CHI",TRUE
"374",2022102400,4,1,10,26,84,"SHOTGUN","3x1",15,"0-3 min","visitante",0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,12,"rival",FALSE
"375",2022101300,4,2,5,30,40,"SINGLEBACK","3x1",6.73333333333333,"6-9 min","local",0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-5,"CHI",FALSE
"376",2022102400,3,3,4,33,43,"SHOTGUN","2x1",0.616666666666667,"12-15 min","visitante",0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,12,"rival",TRUE
"377",2022103002,3,1,10,36,46,"SINGLEBACK","2x2",3.91666666666667,"9-12 min","visitante",0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,-19,"CHI",FALSE
"378",2022110601,4,1,10,42,52,"SHOTGUN","3x1",4.6,"9-12 min","local",1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,-3,"CHI",TRUE
"379",2022100904,2,2,8,9,19,"SHOTGUN","3x1",1.33333333333333,"12-15 min","visitante",0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-18,"rival",TRUE
"380",2022092501,1,1,10,25,35,"SINGLEBACK","3x1",15,"0-3 min","local",1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"CHI",FALSE
"381",2022102400,2,1,10,35,45,"SHOTGUN","2x2",4.53333333333333,"9-12 min","visitante",0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,-4,"CHI",FALSE
"382",2022101300,1,2,2,33,77,"SHOTGUN","2x1",14.45,"0-3 min","local",0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"CHI",TRUE
"383",2022101300,4,2,4,41,51,"SINGLEBACK","2x2",5.25,"9-12 min","local",0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,-5,"CHI",FALSE
"384",2022101300,4,1,10,38,48,"SHOTGUN","2x2",1.81666666666667,"12-15 min","local",0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-5,"CHI",TRUE
"385",2022102400,4,3,3,3,107,"SHOTGUN","2x2",1.25,"12-15 min","visitante",0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,19,"rival",FALSE
"386",2022102400,4,1,10,50,60,"SINGLEBACK","2x2",7.01666666666667,"6-9 min","visitante",0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,19,"centro",FALSE
"387",2022091102,3,1,10,16,26,"SINGLEBACK","2x2",1.61666666666667,"12-15 min","local",1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-3,"CHI",TRUE
"388",2022101300,4,3,4,4,106,"SHOTGUN","3x1",0.7,"12-15 min","local",0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-5,"rival",TRUE
"389",2022102400,4,1,10,10,100,"SINGLEBACK","3x1",2.66666666666667,"12-15 min","visitante",0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,19,"rival",FALSE
"390",2022100208,4,2,4,33,43,"SHOTGUN","3x1",0.133333333333333,"12-15 min","visitante",0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-8,"CHI",TRUE
"391",2022103002,3,3,16,19,29,"SHOTGUN","3x1",5.28333333333333,"9-12 min","visitante",0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,-12,"CHI",TRUE
"392",2022110601,3,3,5,39,71,"SHOTGUN","3x1",11.5333333333333,"3-6 min","local",1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,-11,"CHI",TRUE
"393",2022100208,3,3,9,49,61,"SHOTGUN","2x1",13.1,"0-3 min","visitante",0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-5,"CHI",TRUE
"394",2022091812,2,1,15,15,95,"SINGLEBACK","2x2",11.8333333333333,"3-6 min","visitante",1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-3,"CHI",FALSE
"395",2022110601,2,1,10,25,85,"SHOTGUN","3x1",10.65,"3-6 min","local",1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,-4,"CHI",FALSE
"396",2022100208,1,3,7,11,21,"SHOTGUN","3x1",8.61666666666667,"6-9 min","visitante",1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"rival",TRUE
"397",2022100208,1,1,10,14,24,"SHOTGUN","3x1",10,"3-6 min","visitante",1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"rival",FALSE
"398",2022091102,4,3,11,46,56,"SHOTGUN","2x2",3.46666666666667,"9-12 min","local",1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"rival",FALSE
"399",2022110601,4,4,10,42,52,"EMPTY","4x1",1.48333333333333,"12-15 min","local",1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,-3,"CHI",TRUE
"400",2022092501,2,3,6,23,33,"SHOTGUN","2x2",2,"12-15 min","local",1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-4,"rival",TRUE
"401",2022092501,1,1,10,35,75,"SINGLEBACK","2x2",12.3666666666667,"0-3 min","local",1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"rival",TRUE
"402",2022091812,3,1,10,49,59,"SINGLEBACK","3x1",7.93333333333333,"6-9 min","visitante",1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17,"rival",TRUE
"403",2022100904,3,2,7,27,83,"SHOTGUN","2x1",1.95,"12-15 min","visitante",0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,-5,"rival",FALSE
"404",2022110601,4,2,10,26,36,"SHOTGUN","3x1",5.83333333333333,"9-12 min","local",1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-3,"CHI",FALSE
"405",2022110601,4,1,10,26,36,"SHOTGUN","3x1",5.91666666666667,"9-12 min","local",1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-3,"CHI",TRUE
"406",2022092501,1,1,10,40,70,"SINGLEBACK","3x1",9.4,"3-6 min","local",1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3,"rival",FALSE
"407",2022101300,1,2,9,41,69,"I_FORM","2x1",13.15,"0-3 min","local",0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,"CHI",FALSE
"408",2022091102,1,1,10,8,102,"SINGLEBACK","3x1",4.96666666666667,"9-12 min","local",1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"CHI",FALSE
"409",2022092501,2,3,17,13,97,"SHOTGUN","2x2",14.3,"0-3 min","local",1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,"CHI",FALSE
"410",2022103002,3,1,10,38,48,"SHOTGUN","2x1",12.0166666666667,"0-3 min","visitante",0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,-11,"CHI",FALSE
"411",2022101300,2,2,3,3,107,"SINGLEBACK","3x1",12.1833333333333,"0-3 min","local",0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"rival",TRUE
"412",2022101300,4,4,4,4,106,"SINGLEBACK","3x1",0.583333333333333,"12-15 min","local",0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-5,"rival",TRUE
"413",2022092501,4,1,15,37,47,"SINGLEBACK","3x1",9.01666666666667,"3-6 min","local",1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,"CHI",TRUE
"414",2022101300,2,1,10,25,35,"EMPTY","4x1",0.766666666666667,"12-15 min","local",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-3,"CHI",TRUE
"415",2022102400,2,1,10,21,89,"SHOTGUN","2x2",0.516666666666667,"12-15 min","visitante",0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,"rival",TRUE
"416",2022102400,2,1,10,27,37,"EMPTY","3x2",13.1333333333333,"0-3 min","visitante",0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,10,"CHI",TRUE
"417",2022102400,3,1,10,22,88,"SHOTGUN","2x2",8.28333333333333,"6-9 min","visitante",0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,"CHI",TRUE
"418",2022103002,1,2,20,15,95,"I_FORM","2x1",9.9,"3-6 min","visitante",0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,-7,"CHI",FALSE
"419",2022103002,4,1,10,24,86,"SINGLEBACK","2x2",10.4833333333333,"3-6 min","visitante",0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,-20,"CHI",FALSE
"420",2022101300,1,2,5,25,35,"SINGLEBACK","3x1",6.48333333333333,"6-9 min","local",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"rival",FALSE
"421",2022092501,2,1,10,27,37,"SHOTGUN","2x2",3.43333333333333,"9-12 min","local",1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,-4,"rival",FALSE
"422",2022103002,4,2,7,23,87,"SINGLEBACK","3x1",2.71666666666667,"12-15 min","visitante",0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,-20,"CHI",FALSE
"423",2022101300,2,2,7,48,62,"SHOTGUN","2x1",6.88333333333333,"6-9 min","local",0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"rival",FALSE
"424",2022110601,1,1,10,47,57,"SHOTGUN","2x1",5.06666666666667,"9-12 min","local",1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-4,"CHI",TRUE
"425",2022100208,4,3,3,11,21,"SHOTGUN","3x1",12.3666666666667,"0-3 min","visitante",0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-5,"CHI",TRUE
"426",2022101300,1,2,19,40,70,"SHOTGUN","2x2",11.9166666666667,"3-6 min","local",0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"CHI",TRUE
"427",2022101300,2,1,10,49,59,"SINGLEBACK","3x1",7.55,"6-9 min","local",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"CHI",FALSE
"428",2022103002,2,1,10,25,35,"SINGLEBACK","3x1",6.8,"6-9 min","visitante",0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,-21,"CHI",FALSE
"429",2022092501,1,1,10,35,45,"EMPTY","3x2",13.85,"0-3 min","local",1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"CHI",TRUE
"430",2022103002,2,3,15,20,30,"SHOTGUN","3x1",9.65,"3-6 min","visitante",0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-14,"CHI",TRUE
"431",2022102400,2,2,6,33,77,"SHOTGUN","2x2",1.43333333333333,"12-15 min","visitante",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,"rival",TRUE
"432",2022101300,2,2,10,40,50,"SHOTGUN","3x1",0.233333333333333,"12-15 min","local",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-3,"CHI",TRUE
"433",2022091812,4,3,5,15,95,"SHOTGUN","3x1",10.0166666666667,"3-6 min","visitante",1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-14,"rival",FALSE
"434",2022100904,1,2,10,26,84,"EMPTY","3x2",6.35,"6-9 min","visitante",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-7,"rival",TRUE
"435",2022092501,1,2,10,35,45,"I_FORM","2x1",13.8166666666667,"0-3 min","local",1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"CHI",FALSE
"436",2022103002,2,1,6,6,104,"SINGLEBACK","2x2",14.3833333333333,"0-3 min","visitante",0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,-14,"rival",TRUE
"437",2022103002,2,2,9,26,36,"JUMBO","3x1",6.26666666666667,"6-9 min","visitante",0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,-21,"CHI",FALSE
"438",2022100208,3,2,4,30,80,"SINGLEBACK","3x1",0.983333333333333,"12-15 min","visitante",0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,-5,"CHI",TRUE
"439",2022100904,3,1,10,30,80,"I_FORM","2x1",2.68333333333333,"12-15 min","visitante",0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,-5,"rival",FALSE
"440",2022103002,1,1,10,25,85,"SHOTGUN","2x2",10.3,"3-6 min","visitante",0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,-7,"CHI",TRUE
"441",2022110601,4,3,13,39,49,"SHOTGUN","2x2",3.25,"9-12 min","local",1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-3,"CHI",TRUE
"442",2022101300,1,1,10,25,85,"SHOTGUN","3x1",15,"0-3 min","local",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"CHI",TRUE
"443",2022110601,4,3,1,45,65,"JUMBO","3x1",13.6333333333333,"0-3 min","local",1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-10,"rival",FALSE
"444",2022102400,3,1,15,25,35,"SHOTGUN","3x1",11.25,"3-6 min","visitante",0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,"rival",FALSE
"445",2022100208,2,1,10,23,87,"SHOTGUN","2x2",2.63333333333333,"12-15 min","visitante",0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-8,"rival",TRUE
"446",2022110601,3,2,8,36,74,"SINGLEBACK","2x2",12.1666666666667,"0-3 min","local",1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,-11,"CHI",FALSE
"447",2022103002,3,2,7,28,38,"SHOTGUN","2x1",14.3833333333333,"0-3 min","visitante",0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,-11,"CHI",FALSE
"448",2022100904,4,1,10,48,62,"SINGLEBACK","2x2",12.7333333333333,"0-3 min","visitante",0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-2,"CHI",FALSE
"449",2022092501,1,2,5,35,75,"SINGLEBACK","3x1",8.66666666666667,"6-9 min","local",1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,"rival",FALSE
"450",2022103002,3,2,7,39,49,"SHOTGUN","2x1",3.26666666666667,"9-12 min","visitante",0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,-19,"CHI",TRUE
"451",2022101300,1,1,10,19,29,"SINGLEBACK","3x1",4.51666666666667,"9-12 min","local",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"rival",FALSE
"452",2022092501,4,1,10,8,18,"I_FORM","2x1",12.6333333333333,"0-3 min","local",1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"CHI",FALSE
"453",2022110601,1,2,10,35,45,"SHOTGUN","3x1",5.61666666666667,"9-12 min","local",1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-4,"CHI",TRUE
"454",2022100208,2,3,20,49,59,"SHOTGUN","2x2",10.3666666666667,"3-6 min","visitante",1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-1,"CHI",TRUE
"455",2022103002,4,3,8,28,38,"SHOTGUN","3x1",14.3,"0-3 min","visitante",0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,-19,"rival",FALSE
"456",2022102400,1,2,2,11,21,"SHOTGUN","3x1",3.01666666666667,"9-12 min","visitante",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,"rival",FALSE
"457",2022103002,1,1,10,18,28,"SHOTGUN","2x2",1.15,"12-15 min","visitante",0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,-14,"rival",FALSE
"458",2022100904,3,1,10,23,87,"SINGLEBACK","2x2",11.8333333333333,"3-6 min","visitante",0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-11,"rival",FALSE
"459",2022103002,1,2,6,14,24,"SINGLEBACK","3x1",0.566666666666667,"12-15 min","visitante",0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-14,"rival",FALSE
"460",2022100904,4,1,10,40,50,"SHOTGUN","2x2",11.4,"3-6 min","visitante",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2,"rival",FALSE
"461",2022092501,2,1,10,31,79,"SINGLEBACK","3x1",5.9,"9-12 min","local",1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,-4,"CHI",FALSE
"462",2022091102,3,3,9,39,49,"SHOTGUN","3x1",0.2,"12-15 min","local",1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-3,"CHI",TRUE
"463",2022091102,4,2,3,3,13,"SHOTGUN","3x1",7.4,"6-9 min","local",1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,"rival",FALSE
"464",2022100904,1,1,10,26,84,"I_FORM","2x1",6.98333333333333,"6-9 min","visitante",0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,-7,"rival",FALSE
"465",2022100904,3,2,19,48,58,"SINGLEBACK","3x1",4.68333333333333,"9-12 min","visitante",0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-5,"CHI",FALSE
"466",2022091812,4,1,10,47,63,"SINGLEBACK","2x2",12.0166666666667,"0-3 min","visitante",1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,-14,"rival",FALSE
"467",2022102400,2,2,10,27,37,"SHOTGUN","3x1",13.1,"0-3 min","visitante",0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10,"CHI",TRUE
"468",2022100904,3,1,20,47,57,"PISTOL","2x2",5.28333333333333,"9-12 min","visitante",0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-5,"CHI",TRUE
"469",2022092501,1,1,15,15,25,"SHOTGUN","3x1",0.75,"12-15 min","local",1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,"CHI",TRUE
"470",2022102400,3,3,7,25,85,"SHOTGUN","3x1",7.46666666666667,"6-9 min","visitante",0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,"CHI",TRUE
"471",2022091812,1,2,10,45,55,"SHOTGUN","2x2",6.4,"6-9 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,"CHI",TRUE
"472",2022103002,4,4,4,23,33,"WILDCAT","2x2",7.36666666666667,"6-9 min","visitante",0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-20,"rival",FALSE
"473",2022101300,4,3,11,43,67,"EMPTY","3x2",2.63333333333333,"12-15 min","local",0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-5,"rival",TRUE
"474",2022110601,1,1,10,20,90,"SINGLEBACK","3x1",12.3833333333333,"0-3 min","local",1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"rival",FALSE
"475",2022092501,3,1,3,3,13,"I_FORM","2x1",9.86666666666667,"3-6 min","local",1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,-4,"rival",FALSE
"476",2022103002,2,1,10,25,35,"SHOTGUN","2x2",10.8333333333333,"3-6 min","visitante",0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,-14,"CHI",FALSE
"477",2022100208,1,1,10,19,91,"SINGLEBACK","3x1",5,"9-12 min","visitante",1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,-4,"CHI",TRUE
"478",2022102400,3,2,5,31,41,"SHOTGUN","3x1",12.3,"0-3 min","visitante",0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,6,"rival",TRUE
"479",2022091102,1,2,10,32,78,"SINGLEBACK","3x1",8.36666666666667,"6-9 min","local",1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CHI",FALSE
"480",2022091102,4,1,10,11,21,"SHOTGUN","3x1",9.05,"3-6 min","local",1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,"rival",FALSE
"481",2022091812,2,2,15,15,95,"SHOTGUN","3x1",14.1,"0-3 min","visitante",1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,"CHI",TRUE
"482",2022103002,2,1,10,24,86,"SHOTGUN","2x2",0.466666666666667,"12-15 min","visitante",0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-14,"rival",TRUE
"483",2022110601,1,1,10,44,54,"SHOTGUN","3x1",13.7333333333333,"0-3 min","local",1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,"CHI",TRUE
