"","gameId2022091113","gameId2022091804","gameId2022092512","gameId2022100213","gameId2022100908","gameId2022101607","gameId2022102301","gameId2022102700","gameId2022110609","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormationEMPTY","offenseFormationI_FORM","offenseFormationJUMBO","offenseFormationPISTOL","offenseFormationSHOTGUN","offenseFormationSINGLEBACK","receiverAlignment1x1","receiverAlignment2x0","receiverAlignment2x1","receiverAlignment2x2","receiverAlignment3x1","receiverAlignment3x2","receiverAlignment4x1","gameClock_mod","timeCategory0.3.min","timeCategory12.15.min","timeCategory3.6.min","timeCategory6.9.min","timeCategory9.12.min","estadiolocal","estadiovisitante","nflId_25511","nflId_37079","nflId_41233","nflId_42033","nflId_42377","nflId_42474","nflId_44816","nflId_44896","nflId_52421","nflId_53524","nflId_54522","nflId_54571","nflId_42369","nflId_54683","nflId_46263","nflId_54556","nflId_41667","nflId_53558","nflId_47991","nflId_53027","nflId_55071","nflId_37118","nflId_38947","nflId_48085","nflId_53009","nflId_52484","diferencia","yardlineSide_modcentro","yardlineSide_modrival","yardlineSide_modTB","isDropback"
"234",0,0,0,1,0,0,0,0,0,1,0.333333333333333,0.310344827586207,0.408163265306122,0.795918367346939,0,0,0,0,1,0,0,0,0,0,1,0,0,0.277591973244147,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0952380952380952,0,1,0,1
"235",0,0,0,0,0,0,0,1,0,0,0,0.310344827586207,0.489795918367347,0.755102040816326,0,1,0,0,0,0,0,0,1,0,0,0,0,0.735785953177258,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.428571428571429,0,0,1,1
"236",0,0,0,0,0,0,0,1,0,1,0,0.310344827586207,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,0,0,1,0,0,0,0.459308807134894,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.238095238095238,0,0,1,1
"237",0,0,0,0,0,0,0,0,1,0.333333333333333,0,0.310344827586207,0.693877551020408,0.346938775510204,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0557413600891862,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.404761904761905,0,1,0,1
"238",0,0,0,0,0,1,0,0,0,1,1,0,0.244897959183673,0.877551020408163,0,0,0,0,1,0,0,0,0,0,1,0,0,0.342251950947603,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.30952380952381,0,1,0,1
"239",0,0,0,0,0,0,0,1,0,1,0.333333333333333,0.310344827586207,0.755102040816326,0.622448979591837,0,0,0,0,1,0,0,0,0,0,1,0,0,0.421404682274247,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.238095238095238,0,0,1,1
"240",0,0,0,0,0,0,0,0,1,0.333333333333333,0.666666666666667,0.103448275862069,0.938775510204082,0.469387755102041,0,0,0,0,1,0,0,0,0,0,1,0,0,0.313266443701226,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.404761904761905,0,1,0,1
"241",0,0,0,0,0,1,0,0,0,0.666666666666667,0.666666666666667,0.344827586206897,0.204081632653061,0.102040816326531,0,0,0,0,1,0,0,0,0,0,1,0,0,0.499442586399108,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.404761904761905,0,1,0,1
"242",0,0,0,1,0,0,0,0,0,0.333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0167224080267559,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0,1,0,1
"243",0,0,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,0.0344827586206897,0.959183673469388,0.479591836734694,0,0,0,0,1,0,0,0,0,1,0,0,0,0.787068004459309,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,1,1
"244",0,0,0,1,0,0,0,0,0,0.333333333333333,0.333333333333333,0.310344827586207,0.693877551020408,0.653061224489796,0,0,0,0,1,0,0,0,0,0,1,0,0,0.102564102564103,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0,0,1,1
"245",0,0,0,0,0,0,1,0,0,0.666666666666667,0,0.310344827586207,0.775510204081633,0.612244897959184,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0925306577480491,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,1,0,1
"246",0,0,0,0,0,0,1,0,0,0.666666666666667,0.333333333333333,0.241379310344828,0.346938775510204,0.826530612244898,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0267558528428094,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,1,0,1
"247",0,0,0,0,0,0,1,0,0,0.666666666666667,0.333333333333333,0.103448275862069,0.612244897959184,0.306122448979592,0,0,0,0,1,0,0,0,0,1,0,0,0,0.17948717948718,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,1,1
"248",0,0,0,0,0,1,0,0,0,0.333333333333333,0.333333333333333,0.0344827586206897,0.653061224489796,0.326530612244898,0,0,0,0,1,0,0,0,0,1,0,0,0,0.128205128205128,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.404761904761905,0,0,1,0
"249",0,0,0,0,0,0,1,0,0,0,0.333333333333333,0.517241379310345,0.693877551020408,0.346938775510204,0,1,0,0,0,0,0,0,1,0,0,0,0,0.159420289855073,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0.5,0,0,1,1
"250",0,0,0,0,0,0,0,1,0,0,0,0.310344827586207,0.73469387755102,0.63265306122449,0,1,0,0,0,0,0,0,1,0,0,0,0,0.338907469342252,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.595238095238095,0,0,1,0
"251",0,0,1,0,0,0,0,0,0,0,0.666666666666667,0,0.836734693877551,0.581632653061224,0,1,0,0,0,0,0,0,1,0,0,0,0,0.884057971014493,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.5,0,1,0,0
"252",0,0,0,0,0,1,0,0,0,0.333333333333333,0,0.310344827586207,0.285714285714286,0.857142857142857,0,0,0,0,0,1,0,0,0,0,1,0,0,0.959866220735786,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.404761904761905,0,1,0,0
"253",0,0,0,0,0,0,0,1,0,1,0.333333333333333,0.310344827586207,0.714285714285714,0.642857142857143,0,0,0,1,0,0,0,0,1,0,0,0,0,0.955406911928651,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.333333333333333,0,0,1,1
"254",0,1,0,0,0,0,0,0,0,1,0.666666666666667,0.137931034482759,0.551020408163265,0.275510204081633,0,0,0,0,1,0,0,0,0,0,1,0,0,0.519509476031215,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0.5,0,1,0,1
"255",0,0,1,0,0,0,0,0,0,1,0,0.310344827586207,0.489795918367347,0.244897959183673,0,0,0,0,0,1,0,0,0,1,0,0,0,0.576365663322185,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0.30952380952381,0,0,1,1
"256",0,0,0,0,0,0,0,0,1,0.666666666666667,0.666666666666667,0.137931034482759,0.591836734693878,0.704081632653061,0,0,0,0,1,0,0,0,0,0,1,0,0,0.534002229654404,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.404761904761905,0,0,1,1
"257",0,0,0,0,0,0,0,1,0,0.333333333333333,0.666666666666667,0.103448275862069,0.979591836734694,0.510204081632653,1,0,0,0,0,0,0,0,0,0,0,1,0,0.863991081382386,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.666666666666667,0,1,0,1
"258",0,0,0,0,0,0,1,0,0,0.333333333333333,0.666666666666667,0.241379310344828,0.938775510204082,0.469387755102041,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0,1,0,1
"259",0,0,0,0,0,0,0,0,1,1,0,0.310344827586207,0.816326530612245,0.408163265306122,0,0,0,0,1,0,0,0,0,0,1,0,0,0.379041248606466,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.404761904761905,0,0,1,1
"260",0,0,0,1,0,0,0,0,0,1,0,0.310344827586207,0.408163265306122,0.795918367346939,0,0,0,0,1,0,0,0,0,0,1,0,0,0.280936454849498,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0952380952380952,0,1,0,1
"261",0,1,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.241379310344828,0.959183673469388,0.479591836734694,0,0,0,0,0,1,0,0,0,0,1,0,0,0.668896321070234,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.428571428571429,0,1,0,0
"262",0,0,0,0,0,0,0,1,0,0.333333333333333,0,0.310344827586207,0.897959183673469,0.448979591836735,0,1,0,0,0,0,1,0,0,0,0,0,0,0.946488294314381,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0.666666666666667,0,0,1,0
"263",0,0,0,0,1,0,0,0,0,0.666666666666667,0.666666666666667,0.241379310344828,0.551020408163265,0.724489795918367,0,0,0,0,1,0,0,0,0,0,1,0,0,0.664437012263099,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.80952380952381,0,0,1,1
"264",0,0,0,0,0,0,0,1,0,1,0,0.310344827586207,0.244897959183673,0.122448979591837,0,0,0,0,0,1,0,0,1,0,0,0,0,0.899665551839465,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.333333333333333,0,1,0,1
"265",0,0,0,1,0,0,0,0,0,0,0,0.310344827586207,0.551020408163265,0.275510204081633,0,0,0,0,0,1,0,0,0,1,0,0,0,0.942028985507246,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,1,0
"266",0,0,0,0,1,0,0,0,0,0.333333333333333,0.333333333333333,0,0.693877551020408,0.346938775510204,0,0,0,0,1,0,0,0,0,1,0,0,0,0.909698996655518,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,1
"267",0,0,0,0,0,1,0,0,0,0,0.666666666666667,0.275862068965517,0.510204081632653,0.744897959183674,0,0,0,0,1,0,0,0,0,0,1,0,0,0.948717948717949,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,1
"268",0,0,0,0,0,1,0,0,0,0,0.666666666666667,0.310344827586207,0.326530612244898,0.163265306122449,0,0,0,0,1,0,0,0,0,1,0,0,0,0.193979933110368,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,1,0,1
"269",0,0,1,0,0,0,0,0,0,0,0,0.310344827586207,0.755102040816326,0.622448979591837,0,1,0,0,0,0,0,0,1,0,0,0,0,0.795986622073579,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.5,0,1,0,1
"270",0,0,0,0,0,0,0,1,0,1,0.666666666666667,0.0344827586206897,0.918367346938776,0.540816326530612,0,0,0,0,1,0,0,0,0,0,1,0,0,0.406911928651059,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.238095238095238,0,0,1,0
"271",0,0,0,0,0,0,1,0,0,1,1,0.0344827586206897,0.224489795918367,0.112244897959184,0,0,0,0,1,0,0,0,0,0,1,0,0,0.958751393534002,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,1,0,1
"272",0,0,0,0,1,0,0,0,0,1,0.666666666666667,0.103448275862069,0.612244897959184,0.306122448979592,0,0,0,0,1,0,0,0,0,1,0,0,0,0.87736900780379,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.833333333333333,0,0,1,1
"273",0,0,1,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.137931034482759,0.591836734693878,0.704081632653061,0,0,0,0,1,0,0,0,0,1,0,0,0,0.110367892976589,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0.238095238095238,0,0,1,1
"274",0,0,1,0,0,0,0,0,0,1,0.333333333333333,0.724137931034483,0.755102040816326,0.377551020408163,0,0,0,0,1,0,0,0,0,0,1,0,0,0.498327759197324,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0.30952380952381,0,0,1,1
"275",0,0,1,0,0,0,0,0,0,0.333333333333333,0,0.310344827586207,0.795918367346939,0.397959183673469,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0590858416945373,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0.238095238095238,0,1,0,1
"276",0,0,0,0,0,0,0,0,1,0.333333333333333,0.666666666666667,0.172413793103448,0.571428571428571,0.714285714285714,0,0,0,0,1,0,0,0,0,0,1,0,0,0.804905239687848,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.404761904761905,0,0,1,1
"277",0,0,1,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0.137931034482759,0.306122448979592,0.846938775510204,0,0,0,0,1,0,0,0,0,0,1,0,0,0.195094760312152,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0.30952380952381,0,0,1,1
"278",0,1,0,0,0,0,0,0,0,1,0,0.310344827586207,0.469387755102041,0.76530612244898,0,1,0,0,0,0,0,0,1,0,0,0,0,0.948717948717949,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0,0,1,0
"279",0,0,0,0,0,0,0,0,1,0,0,0.655172413793103,0.938775510204082,0.469387755102041,0,1,0,0,0,0,1,0,0,0,0,0,0,0.82943143812709,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0.5,0,0,1,0
"280",0,0,1,0,0,0,0,0,0,0.666666666666667,0.666666666666667,0.413793103448276,0.387755102040816,0.806122448979592,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0490523968784838,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0.30952380952381,0,0,1,1
"281",0,0,1,0,0,0,0,0,0,0,0,0.310344827586207,0.979591836734694,0.489795918367347,0,0,0,0,1,0,0,0,0,1,0,0,0,0.956521739130435,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0.5,0,0,1,0
"282",0,0,0,0,0,0,0,0,1,1,0,0.310344827586207,0.714285714285714,0.357142857142857,0,0,0,0,1,0,0,0,0,1,0,0,0,0.942028985507246,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.333333333333333,0,0,1,1
"283",0,0,0,0,0,0,1,0,0,0.333333333333333,0,0.310344827586207,0.836734693877551,0.581632653061224,0,0,0,0,0,1,0,0,1,0,0,0,0,0.302118171683389,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0.5,0,0,1,1
"284",0,0,0,0,0,0,1,0,0,0,0.333333333333333,0.0344827586206897,0.591836734693878,0.295918367346939,0,0,0,0,0,1,0,0,0,1,0,0,0,0.245261984392419,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.5,0,0,1,0
"285",0,0,0,1,0,0,0,0,0,0.333333333333333,0.666666666666667,0.137931034482759,0.795918367346939,0.602040816326531,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0746934225195095,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0,0,1,1
"286",0,0,0,0,0,1,0,0,0,0,0.333333333333333,0.137931034482759,0.448979591836735,0.224489795918367,0,0,0,1,0,0,0,0,0,0,1,0,0,0.246376811594203,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,1,0,0
"287",0,0,0,1,0,0,0,0,0,0.333333333333333,0,0.310344827586207,0.673469387755102,0.336734693877551,0,0,0,0,1,0,0,0,0,0,1,0,0,0.682274247491639,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0714285714285714,0,1,0,1
"288",0,1,0,0,0,0,0,0,0,1,0,0.310344827586207,0.673469387755102,0.663265306122449,0,1,0,0,0,0,0,0,1,0,0,0,0,0.160535117056856,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0.738095238095238,0,0,1,0
"289",0,0,0,0,0,0,0,0,1,0.333333333333333,0.333333333333333,0.310344827586207,0.693877551020408,0.653061224489796,0,0,0,0,1,0,0,0,0,0,1,0,0,0.675585284280936,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.404761904761905,0,0,1,1
"290",0,0,0,0,0,1,0,0,0,0.666666666666667,0.333333333333333,0.206896551724138,0.836734693877551,0.581632653061224,0,0,0,0,1,0,0,0,0,1,0,0,0,0.769230769230769,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.404761904761905,0,0,1,1
"291",0,0,0,0,0,0,1,0,0,0.666666666666667,0,0.310344827586207,0.551020408163265,0.275510204081633,1,0,0,0,0,0,0,0,0,0,0,1,0,0.92530657748049,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.333333333333333,0,0,1,1
"292",0,0,0,0,0,0,0,1,0,1,0.333333333333333,0.241379310344828,0.142857142857143,0.0714285714285714,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0635451505016722,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.238095238095238,0,1,0,1
"293",0,0,0,0,1,0,0,0,0,0.333333333333333,0,0.310344827586207,0.510204081632653,0.255102040816327,0,0,0,0,1,0,0,0,0,1,0,0,0,0.93422519509476,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,1
"294",0,1,0,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0.241379310344828,0.755102040816326,0.377551020408163,0,0,0,0,1,0,0,0,0,1,0,0,0,0.831661092530658,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.428571428571429,0,0,1,1
"295",0,0,0,0,0,0,1,0,0,0.333333333333333,0.333333333333333,0.310344827586207,0.448979591836735,0.775510204081633,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0178372352285396,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,1,1
"296",0,1,0,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0.137931034482759,0.285714285714286,0.142857142857143,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0278706800445931,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0,0,1,0
"297",0,0,0,1,0,0,0,0,0,0.333333333333333,0,0.310344827586207,0.714285714285714,0.642857142857143,0,0,0,0,1,0,0,0,0,0,1,0,0,0.730211817168339,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0,0,1,1
"298",0,0,0,0,0,0,0,1,0,1,1,0.241379310344828,0.142857142857143,0.0714285714285714,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0557413600891862,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.238095238095238,0,1,0,1
"299",0,1,0,0,0,0,0,0,0,0,0.666666666666667,0.172413793103448,0.959183673469388,0.520408163265306,0,0,0,0,1,0,0,0,0,0,1,0,0,0.42809364548495,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0.428571428571429,0,1,0,1
"300",1,0,0,0,0,0,0,0,0,1,0.333333333333333,0.275862068965517,0.836734693877551,0.581632653061224,0,0,0,0,1,0,0,0,0,0,1,0,0,0.849498327759197,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.880952380952381,0,0,1,1
"301",0,1,0,0,0,0,0,0,0,1,0.333333333333333,0.310344827586207,0.714285714285714,0.642857142857143,0,0,0,0,1,0,0,0,0,1,0,0,0,0.702341137123746,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0.5,0,0,1,1
"302",0,0,0,0,1,0,0,0,0,0.666666666666667,0,0.310344827586207,0.755102040816326,0.622448979591837,0,0,0,0,1,0,0,0,0,1,0,0,0,0.632107023411371,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.80952380952381,0,0,1,1
"303",0,0,1,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0.310344827586207,0.551020408163265,0.275510204081633,0,0,0,0,1,0,0,0,0,0,1,0,0,0.473801560758083,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0.238095238095238,0,1,0,0
"304",0,0,0,0,1,0,0,0,0,0.666666666666667,0,0.310344827586207,0.816326530612245,0.408163265306122,0,0,0,0,1,0,0,0,0,1,0,0,0,0.460423634336678,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.80952380952381,0,1,0,1
"305",0,0,0,0,0,0,0,1,0,0,0.333333333333333,0.310344827586207,0.73469387755102,0.63265306122449,0,0,0,0,1,0,0,0,0,0,1,0,0,0.30546265328874,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.595238095238095,0,0,1,1
"306",0,0,0,0,0,1,0,0,0,0.666666666666667,0,0.310344827586207,0.775510204081633,0.612244897959184,0,0,0,0,0,1,0,0,0,1,0,0,0,0.812709030100334,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.404761904761905,0,0,1,0
"307",0,0,0,0,0,0,1,0,0,0,0,0.310344827586207,0.857142857142857,0.571428571428571,0,0,0,0,1,0,0,0,0,1,0,0,0,0.542920847268673,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,1,0,1
"308",0,1,0,0,0,0,0,0,0,0,0.333333333333333,0.275862068965517,0.673469387755102,0.663265306122449,0,0,0,0,1,0,0,0,0,1,0,0,0,0.343366778149387,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.428571428571429,0,1,0,1
"309",0,0,0,0,0,0,0,1,0,0,0.333333333333333,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.462653288740245,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.428571428571429,0,1,0,0
"310",0,0,0,0,1,0,0,0,0,0.333333333333333,0.333333333333333,0.310344827586207,0.836734693877551,0.418367346938776,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0144927536231884,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.738095238095238,0,0,1,1
"311",0,0,0,0,1,0,0,0,0,0.333333333333333,0,0.310344827586207,0.836734693877551,0.581632653061224,0,0,0,0,1,0,0,0,0,1,0,0,0,0.221850613154961,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.666666666666667,0,1,0,1
