"","gameId","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormation","receiverAlignment","gameClock_mod","timeCategory","estadio","nflId_44814","nflId_46108","nflId_46161","nflId_46166","nflId_47849","nflId_52457","nflId_52543","nflId_53453","nflId_53484","nflId_53557","nflId_54517","nflId_47924","nflId_47876","nflId_48988","nflId_43487","nflId_46755","nflId_54905","nflId_46404","nflId_54673","nflId_54485","nflId_48051","diferencia","yardlineSide_mod","isDropback"
"403",2022092200,4,1,10,6,104,"SHOTGUN","3x1",5.48333333333333,"9-12 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-9,"PIT",TRUE
"404",2022103008,3,3,2,33,43,"SINGLEBACK","3x1",12.4166666666667,"0-3 min","visitante",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,-18,"PIT",TRUE
"405",2022091103,3,1,10,36,46,"SHOTGUN","3x1",2.45,"12-15 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,"PIT",TRUE
"406",2022091806,2,3,10,48,58,"SHOTGUN","2x2",13.6666666666667,"0-3 min","local",1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,-3,"PIT",TRUE
"407",2022100210,2,1,10,38,72,"SINGLEBACK","3x1",10.05,"3-6 min","local",1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-10,"rival",FALSE
"408",2022101607,4,1,10,37,73,"I_FORM","2x1",2.43333333333333,"12-15 min","local",1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,2,"PIT",FALSE
"409",2022091806,1,1,10,25,85,"SINGLEBACK","3x1",15,"0-3 min","local",1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"PIT",FALSE
"410",2022091806,4,1,10,11,21,"SINGLEBACK","3x1",10.8166666666667,"3-6 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-3,"PIT",FALSE
"411",2022091103,5,2,10,45,65,"SHOTGUN","2x2",0.35,"12-15 min","visitante",1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,"rival",TRUE
"412",2022103008,2,1,20,25,35,"SHOTGUN","3x1",5.58333333333333,"9-12 min","visitante",0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,-14,"PIT",FALSE
"413",2022102311,2,3,12,38,72,"SHOTGUN","2x2",3.23333333333333,"9-12 min","visitante",0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,-10,"rival",TRUE
"414",2022103008,2,2,10,22,32,"SHOTGUN","3x1",7.68333333333333,"6-9 min","visitante",0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,-7,"PIT",TRUE
"415",2022091103,4,1,10,23,87,"SINGLEBACK","2x2",8.26666666666667,"6-9 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6,"PIT",FALSE
"416",2022101607,1,2,7,16,26,"SHOTGUN","3x1",2.08333333333333,"12-15 min","local",0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,4,"PIT",TRUE
"417",2022103008,1,2,10,25,85,"EMPTY","3x2",14.55,"0-3 min","visitante",0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,"PIT",TRUE
"418",2022103008,1,3,1,44,54,"SINGLEBACK","2x2",5.85,"9-12 min","visitante",0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,-7,"rival",FALSE
"419",2022100901,1,2,7,10,100,"SHOTGUN","2x2",6.5,"6-9 min","visitante",0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,-7,"rival",FALSE
"420",2022091103,3,2,14,16,26,"SHOTGUN","3x1",10.7166666666667,"3-6 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,11,"PIT",TRUE
"421",2022091806,2,3,17,47,63,"SHOTGUN","3x1",12.3166666666667,"0-3 min","local",1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,-3,"rival",TRUE
"422",2022091806,3,2,10,35,45,"SINGLEBACK","3x1",7.1,"6-9 min","local",1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-7,"rival",TRUE
"423",2022091806,2,3,1,21,89,"SINGLEBACK","3x1",11.1333333333333,"3-6 min","local",1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,-3,"rival",FALSE
"424",2022091103,4,3,2,37,47,"SHOTGUN","3x1",12.2333333333333,"0-3 min","visitante",1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,3,"rival",TRUE
"425",2022101607,1,1,10,13,23,"SHOTGUN","2x2",2.78333333333333,"12-15 min","local",0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,4,"PIT",FALSE
"426",2022100901,4,1,10,33,43,"SHOTGUN","2x2",2.93333333333333,"12-15 min","visitante",0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,-35,"rival",TRUE
"427",2022092200,3,1,10,46,64,"SHOTGUN","3x1",11.45,"3-6 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,"rival",TRUE
"428",2022092200,3,1,10,42,52,"SHOTGUN","2x2",12.6666666666667,"0-3 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,"PIT",FALSE
"429",2022091806,3,1,10,39,71,"EMPTY","3x2",2.35,"12-15 min","local",1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,-11,"PIT",TRUE
"430",2022103008,2,4,1,44,54,"SINGLEBACK","3x1",4.31666666666667,"9-12 min","visitante",0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,-14,"PIT",FALSE
"431",2022103008,1,2,7,39,49,"SHOTGUN","2x2",4.65,"9-12 min","visitante",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,-7,"rival",TRUE
"432",2022091806,1,3,1,44,54,"I_FORM","2x1",2.41666666666667,"12-15 min","local",1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,-3,"rival",FALSE
"433",2022101607,1,3,11,21,89,"SHOTGUN","3x1",9.58333333333333,"3-6 min","local",0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,"rival",TRUE
"434",2022091103,4,3,10,30,40,"EMPTY","3x2",11.4,"3-6 min","visitante",1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,3,"rival",TRUE
"435",2022100210,1,1,10,25,85,"SINGLEBACK","2x2",4.05,"9-12 min","local",1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,-3,"PIT",FALSE
"436",2022100210,1,2,4,31,79,"SINGLEBACK","3x1",14.3833333333333,"0-3 min","local",1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,"PIT",TRUE
"437",2022102311,1,2,6,29,81,"SHOTGUN","3x1",1.85,"12-15 min","visitante",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,-13,"PIT",TRUE
"438",2022103008,2,1,10,22,32,"I_FORM","2x1",7.78333333333333,"6-9 min","visitante",0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,-7,"PIT",TRUE
"439",2022101607,4,2,8,31,79,"SHOTGUN","2x2",12.95,"0-3 min","local",1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,"PIT",FALSE
"440",2022102311,4,2,10,40,50,"SHOTGUN","3x1",6.23333333333333,"6-9 min","visitante",0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,-6,"PIT",TRUE
"441",2022091806,3,1,10,45,55,"SINGLEBACK","3x1",8.51666666666667,"6-9 min","local",1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,-7,"rival",FALSE
"442",2022091103,2,1,10,8,102,"SHOTGUN","3x1",5.4,"9-12 min","visitante",1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,14,"PIT",TRUE
"443",2022102311,2,1,10,34,76,"I_FORM","2x1",13.2333333333333,"0-3 min","visitante",0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,-13,"rival",FALSE
"444",2022100210,3,4,1,31,79,"SINGLEBACK","2x2",12.2166666666667,"0-3 min","local",0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,-4,"PIT",FALSE
"445",2022102311,4,2,8,25,35,"SHOTGUN","2x2",11.2666666666667,"3-6 min","visitante",0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,-6,"PIT",TRUE
"446",2022100210,4,2,15,36,74,"SHOTGUN","3x1",3.7,"9-12 min","local",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,3,"rival",TRUE
"447",2022092200,1,1,10,48,62,"SINGLEBACK","3x1",8.61666666666667,"6-9 min","visitante",1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,"rival",FALSE
"448",2022092200,2,1,10,25,85,"SHOTGUN","3x1",8.96666666666667,"6-9 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-6,"PIT",TRUE
"449",2022103008,1,3,9,26,84,"SHOTGUN","2x2",13.85,"0-3 min","visitante",0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,"PIT",TRUE
"450",2022100210,2,2,7,48,58,"I_FORM","2x1",10.7833333333333,"3-6 min","local",1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,-10,"PIT",FALSE
"451",2022101607,1,2,6,6,104,"SHOTGUN","2x2",7.73333333333333,"6-9 min","local",0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,"rival",TRUE
"452",2022100901,1,1,10,39,71,"SHOTGUN","2x2",9.35,"3-6 min","visitante",0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,-7,"rival",FALSE
"453",2022091806,3,1,10,43,53,"SHOTGUN","3x1",2.13333333333333,"12-15 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-11,"rival",FALSE
"454",2022103008,3,3,3,41,69,"SHOTGUN","3x1",9.26666666666667,"3-6 min","visitante",0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,-18,"rival",TRUE
"455",2022101607,3,1,10,12,98,"EMPTY","3x2",14.8,"0-3 min","local",0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,"rival",TRUE
"456",2022091103,5,1,10,45,55,"SINGLEBACK","2x2",3.46666666666667,"9-12 min","visitante",1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,"PIT",FALSE
"457",2022091103,5,1,10,45,65,"SHOTGUN","3x1",0.416666666666667,"12-15 min","visitante",1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,"rival",TRUE
"458",2022103008,3,1,10,32,78,"EMPTY","3x2",8.08333333333333,"6-9 min","visitante",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,-18,"rival",TRUE
"459",2022091806,2,2,10,48,58,"SHOTGUN","2x2",0.216666666666667,"12-15 min","local",1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,-7,"PIT",TRUE
"460",2022092200,1,2,8,35,45,"SHOTGUN","2x2",11.7833333333333,"3-6 min","visitante",1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"PIT",FALSE
"461",2022102311,4,3,4,29,39,"SHOTGUN","2x2",10.55,"3-6 min","visitante",0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,-6,"PIT",TRUE
"462",2022102311,1,2,7,44,66,"SINGLEBACK","3x1",0.133333333333333,"12-15 min","visitante",0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,-13,"PIT",FALSE
"463",2022092200,1,1,10,18,92,"SHOTGUN","3x1",1,"12-15 min","visitante",1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,-7,"rival",FALSE
"464",2022091806,3,1,10,35,45,"SHOTGUN","3x1",7.15,"6-9 min","local",1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,-7,"rival",TRUE
"465",2022100901,3,3,6,20,90,"SHOTGUN","3x1",10.8,"3-6 min","visitante",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,-28,"rival",TRUE
"466",2022091103,4,1,10,34,76,"SHOTGUN","2x2",7.63333333333333,"6-9 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6,"PIT",FALSE
"467",2022091103,5,1,10,25,35,"SINGLEBACK","3x1",10,"3-6 min","visitante",1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,"PIT",FALSE
"468",2022102311,4,1,10,23,33,"SHOTGUN","3x1",11.8833333333333,"3-6 min","visitante",0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,-6,"PIT",FALSE
"469",2022100210,3,1,10,48,62,"SHOTGUN","2x2",4.33333333333333,"9-12 min","local",0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,3,"PIT",TRUE
"470",2022100901,4,2,2,40,70,"SHOTGUN","3x1",4.5,"9-12 min","visitante",0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,-35,"PIT",FALSE
"471",2022100210,1,1,10,48,62,"SINGLEBACK","3x1",12.3166666666667,"0-3 min","local",1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"PIT",FALSE
"472",2022103008,1,1,15,42,68,"EMPTY","3x2",6.96666666666667,"6-9 min","visitante",0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,-7,"PIT",TRUE
"473",2022101607,4,3,13,26,84,"SHOTGUN","3x1",12.2333333333333,"0-3 min","local",1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,"PIT",TRUE
"474",2022092200,4,2,10,25,85,"SHOTGUN","2x2",8.85,"6-9 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-9,"PIT",TRUE
"475",2022091806,4,3,4,8,102,"SHOTGUN","3x1",15,"0-3 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-11,"rival",TRUE
"476",2022103008,4,1,10,41,69,"SHOTGUN","2x2",11.6666666666667,"3-6 min","visitante",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,-22,"PIT",TRUE
"477",2022103008,3,2,5,27,83,"SINGLEBACK","2x2",7.4,"6-9 min","visitante",0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,-18,"rival",FALSE
"478",2022102311,4,2,1,39,71,"SHOTGUN","2x2",5.31666666666667,"9-12 min","visitante",0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,-6,"rival",TRUE
"479",2022100901,3,1,10,25,35,"I_FORM","2x1",15,"0-3 min","visitante",0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,-28,"PIT",TRUE
