"","gameId","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormation","receiverAlignment","gameClock_mod","timeCategory","estadio","nflId_38696","nflId_42348","nflId_44835","nflId_44846","nflId_44849","nflId_46116","nflId_47818","nflId_52524","nflId_52733","nflId_53430","nflId_54530","nflId_42302","nflId_52708","nflId_53454","nflId_45785","nflId_44978","nflId_53643","nflId_53574","nflId_53707","nflId_53474","nflId_41665","nflId_44916","nflId_54619","diferencia","yardlineSide_mod","isDropback"
"395",2022092509,4,3,3,39,49,"SHOTGUN","2x2",12.7666666666667,"0-3 min","visitante",1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,21,"JAX",FALSE
"396",2022100903,4,1,10,14,96,"SHOTGUN","3x1",3.11666666666667,"9-12 min","local",1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,-7,"JAX",TRUE
"397",2022092509,1,2,2,45,55,"SHOTGUN","3x1",4.21666666666667,"9-12 min","visitante",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"rival",TRUE
"398",2022100209,1,1,10,49,61,"SINGLEBACK","2x2",6.4,"6-9 min","visitante",1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,7,"JAX",TRUE
"399",2022091803,3,3,8,46,56,"SHOTGUN","3x1",10.4166666666667,"3-6 min","local",1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,17,"rival",TRUE
"400",2022091109,4,2,22,43,67,"EMPTY","3x2",12.9166666666667,"0-3 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-2,"rival",TRUE
"401",2022091109,4,1,10,11,99,"SINGLEBACK","2x2",11.8666666666667,"3-6 min","visitante",0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,"rival",FALSE
"402",2022102304,2,3,1,41,69,"SHOTGUN","3x1",5.4,"9-12 min","local",1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,"JAX",TRUE
"403",2022100903,4,2,10,47,57,"EMPTY","3x2",13.7833333333333,"0-3 min","local",1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"rival",TRUE
"404",2022092509,1,2,15,46,56,"SHOTGUN","3x1",3.01666666666667,"9-12 min","visitante",1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"rival",TRUE
"405",2022103000,2,2,10,27,37,"SHOTGUN","3x1",10.8,"3-6 min","local",1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,7,"JAX",FALSE
"406",2022091803,2,1,10,34,76,"SINGLEBACK","2x2",10.9833333333333,"3-6 min","local",1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7,"JAX",FALSE
"407",2022110604,1,1,10,46,56,"SHOTGUN","2x2",12.1166666666667,"0-3 min","local",0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,"JAX",TRUE
"408",2022110604,3,2,7,36,74,"SHOTGUN","2x2",5.86666666666667,"9-12 min","local",1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,-3,"JAX",TRUE
"409",2022092509,3,2,10,41,69,"SHOTGUN","2x2",11.2,"3-6 min","visitante",0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,"JAX",TRUE
"410",2022101603,1,3,9,26,36,"SHOTGUN","3x1",9.88333333333333,"3-6 min","visitante",0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,"rival",TRUE
"411",2022092509,2,2,3,14,96,"SHOTGUN","3x1",3.21666666666667,"9-12 min","visitante",0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,"rival",FALSE
"412",2022100209,3,1,10,43,67,"SHOTGUN","2x2",8.51666666666667,"6-9 min","visitante",1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,-6,"JAX",FALSE
"413",2022110604,3,1,10,48,58,"SHOTGUN","2x2",4.53333333333333,"9-12 min","local",0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,-3,"rival",FALSE
"414",2022091109,3,1,10,32,78,"SHOTGUN","2x2",5.6,"9-12 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-5,"JAX",TRUE
"415",2022110604,4,1,10,39,71,"SINGLEBACK","2x2",2.41666666666667,"12-15 min","local",0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,4,"rival",FALSE
"416",2022110604,3,1,10,27,37,"SINGLEBACK","2x2",3.26666666666667,"9-12 min","local",0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,-3,"rival",FALSE
"417",2022103000,1,3,1,28,82,"I_FORM","2x1",3.93333333333333,"9-12 min","local",0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,7,"JAX",FALSE
"418",2022101603,3,2,4,28,82,"SINGLEBACK","2x2",12.5,"0-3 min","visitante",0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,"rival",TRUE
"419",2022110604,3,2,5,40,50,"EMPTY","3x2",14.1833333333333,"0-3 min","local",1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,-10,"rival",TRUE
"420",2022091109,3,2,9,21,89,"SHOTGUN","2x2",6.11666666666667,"6-9 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-5,"JAX",TRUE
"421",2022092509,4,3,6,42,68,"SHOTGUN","3x1",8.68333333333333,"6-9 min","visitante",1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,21,"rival",TRUE
"422",2022102304,1,1,10,36,46,"SHOTGUN","2x2",3.55,"9-12 min","local",1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,"JAX",TRUE
"423",2022091109,4,1,15,40,50,"SHOTGUN","2x2",1.5,"12-15 min","visitante",1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,-6,"JAX",TRUE
"424",2022092509,2,2,7,14,96,"EMPTY","3x2",10.5,"3-6 min","visitante",1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,6,"rival",TRUE
"425",2022100209,1,1,10,23,87,"SHOTGUN","2x2",14.9,"0-3 min","visitante",1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,"JAX",FALSE
"426",2022101603,3,2,5,43,67,"SINGLEBACK","3x1",13.6166666666667,"0-3 min","visitante",0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,"rival",FALSE
"427",2022102304,3,1,10,27,83,"SHOTGUN","3x1",14.9166666666667,"0-3 min","local",1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,-2,"JAX",FALSE
"428",2022092509,2,1,10,17,93,"SHOTGUN","2x2",11.15,"3-6 min","visitante",1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,6,"rival",FALSE
"429",2022102304,4,2,10,17,93,"EMPTY","3x2",0.2,"12-15 min","local",1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,-6,"rival",TRUE
"430",2022103000,3,1,10,43,53,"SINGLEBACK","3x1",13.7,"0-3 min","local",0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,3,"JAX",FALSE
"431",2022092509,1,4,5,39,49,"SHOTGUN","3x1",12.2166666666667,"0-3 min","visitante",1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"rival",TRUE
"432",2022091109,2,1,14,14,96,"EMPTY","3x2",0.616666666666667,"12-15 min","visitante",1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,-11,"rival",TRUE
"433",2022092509,3,2,1,6,16,"SINGLEBACK","3x1",3.98333333333333,"9-12 min","visitante",0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,13,"rival",FALSE
"434",2022100903,3,2,11,46,64,"SHOTGUN","3x1",13.4333333333333,"0-3 min","local",1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"rival",TRUE
"435",2022092509,2,3,2,13,97,"SHOTGUN","2x2",2.53333333333333,"12-15 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,"rival",TRUE
"436",2022102304,4,1,10,17,93,"EMPTY","3x2",0.266666666666667,"12-15 min","local",1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,-6,"rival",TRUE
"437",2022091109,4,2,15,40,50,"SHOTGUN","3x1",1.41666666666667,"12-15 min","visitante",1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,-6,"JAX",TRUE
"438",2022110604,4,3,4,40,50,"SHOTGUN","3x1",4.3,"9-12 min","local",1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,4,"JAX",TRUE
"439",2022101603,4,3,2,43,53,"SHOTGUN","3x1",6.51666666666667,"6-9 min","visitante",0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,-5,"rival",FALSE
"440",2022091803,3,1,10,24,34,"SHOTGUN","2x2",4,"9-12 min","local",1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,17,"rival",FALSE
"441",2022092509,1,2,4,21,89,"SHOTGUN","3x1",10.0166666666667,"3-6 min","visitante",1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,"JAX",FALSE
"442",2022101603,4,1,10,41,69,"SHOTGUN","3x1",0.05,"12-15 min","visitante",0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,-7,"JAX",TRUE
"443",2022100903,3,1,10,29,81,"SHOTGUN","2x2",12.75,"0-3 min","local",1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,"rival",TRUE
"444",2022100209,1,2,4,4,14,"SHOTGUN","2x2",3.93333333333333,"9-12 min","visitante",1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,7,"rival",TRUE
"445",2022091803,2,1,20,37,73,"SINGLEBACK","3x1",8.68333333333333,"6-9 min","local",1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,7,"JAX",TRUE
"446",2022100209,2,1,10,41,69,"SHOTGUN","3x1",15,"0-3 min","visitante",1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,14,"rival",TRUE
"447",2022101603,4,2,7,19,91,"SHOTGUN","2x2",12.1,"0-3 min","visitante",0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,-5,"JAX",FALSE
"448",2022103000,3,3,8,44,54,"SHOTGUN","3x1",2.35,"12-15 min","local",1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,-4,"JAX",TRUE
"449",2022091803,3,1,10,8,102,"SINGLEBACK","3x1",7.98333333333333,"6-9 min","local",1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,17,"JAX",TRUE
"450",2022110604,4,1,10,23,33,"SHOTGUN","2x2",9.01666666666667,"3-6 min","local",1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,4,"JAX",FALSE
"451",2022091109,2,1,10,25,35,"SINGLEBACK","2x2",11.7833333333333,"3-6 min","visitante",0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,-11,"JAX",TRUE
"452",2022100903,2,2,18,15,95,"SINGLEBACK","2x2",2.45,"12-15 min","local",1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,-3,"JAX",TRUE
"453",2022092509,1,1,10,26,84,"PISTOL","2x1",9.4,"3-6 min","visitante",1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"JAX",TRUE
"454",2022102304,3,2,20,27,83,"SHOTGUN","2x2",0.0333333333333333,"12-15 min","local",0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,4,"JAX",TRUE
"455",2022091109,1,2,12,15,25,"SHOTGUN","3x1",12.1666666666667,"0-3 min","visitante",1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"rival",TRUE
"456",2022110604,3,2,7,7,17,"SHOTGUN","3x1",10.3333333333333,"3-6 min","local",1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,-10,"rival",TRUE
"457",2022101603,4,2,2,7,17,"SHOTGUN","3x1",3.5,"9-12 min","visitante",0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,-5,"rival",FALSE
"458",2022102304,1,1,10,25,85,"EMPTY","3x2",0.6,"12-15 min","local",1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,"rival",TRUE
"459",2022091803,2,2,11,41,51,"SHOTGUN","3x1",2,"12-15 min","local",0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,14,"rival",TRUE
"460",2022092509,4,1,10,42,52,"SINGLEBACK","3x1",12.05,"0-3 min","visitante",0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,21,"JAX",FALSE
"461",2022101603,1,1,10,44,66,"SINGLEBACK","3x1",7.3,"6-9 min","visitante",0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,"JAX",FALSE
"462",2022103000,1,1,10,28,38,"SHOTGUN","2x2",0.05,"12-15 min","local",1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,7,"rival",TRUE
"463",2022092509,1,1,10,11,21,"SINGLEBACK","3x1",1.31666666666667,"12-15 min","visitante",1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"rival",FALSE
"464",2022092509,3,1,10,28,38,"SINGLEBACK","2x2",5.96666666666667,"9-12 min","visitante",1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,13,"rival",FALSE
"465",2022091109,3,3,9,33,77,"SHOTGUN","3x1",4.8,"9-12 min","visitante",1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,-5,"JAX",TRUE
"466",2022110604,2,1,10,25,85,"SHOTGUN","2x2",0.75,"12-15 min","local",1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,-13,"JAX",TRUE
"467",2022102304,3,2,10,24,34,"SHOTGUN","2x2",14.15,"0-3 min","local",1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,-2,"rival",TRUE
"468",2022092509,1,1,10,15,95,"SINGLEBACK","2x2",10.6666666666667,"3-6 min","visitante",1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"JAX",FALSE
"469",2022101603,2,3,12,21,31,"SHOTGUN","2x2",1.81666666666667,"12-15 min","visitante",0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,4,"JAX",TRUE
"470",2022102304,2,2,25,34,76,"SHOTGUN","3x1",4.16666666666667,"9-12 min","local",0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,"JAX",TRUE
"471",2022110604,2,2,1,34,76,"SINGLEBACK","3x1",10.25,"3-6 min","local",0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,-17,"JAX",FALSE
"472",2022100209,4,1,10,31,41,"SHOTGUN","3x1",12.8333333333333,"0-3 min","visitante",1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,-9,"JAX",TRUE
"473",2022091109,1,1,10,35,45,"SINGLEBACK","3x1",13.65,"0-3 min","visitante",1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"rival",FALSE
"474",2022110604,1,1,10,31,79,"SINGLEBACK","2x2",11.55,"3-6 min","local",0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,"rival",FALSE
"475",2022092509,4,2,14,50,60,"EMPTY","3x2",9.45,"3-6 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21,"centro",TRUE
"476",2022100209,3,2,7,16,26,"SHOTGUN","3x1",4.4,"9-12 min","visitante",1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,-6,"rival",TRUE
"477",2022100209,2,1,10,25,35,"SHOTGUN","2x1",3.91666666666667,"9-12 min","visitante",1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"JAX",TRUE
"478",2022091803,1,2,4,22,88,"SINGLEBACK","2x2",4.43333333333333,"9-12 min","local",1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"rival",FALSE
"479",2022091109,1,2,8,27,83,"SHOTGUN","2x2",7.2,"6-9 min","visitante",1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,-4,"JAX",TRUE
"480",2022100209,2,2,10,25,35,"EMPTY","3x2",9.18333333333333,"3-6 min","visitante",1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,7,"JAX",TRUE
"481",2022110604,3,1,10,33,77,"SHOTGUN","3x1",6.5,"6-9 min","local",1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,-3,"JAX",FALSE
"482",2022101603,2,2,4,18,28,"EMPTY","3x2",8.08333333333333,"6-9 min","visitante",0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,11,"JAX",TRUE
"483",2022092509,2,1,10,28,82,"SHOTGUN","3x1",12.35,"0-3 min","visitante",0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,6,"rival",FALSE
"484",2022092509,3,2,6,45,55,"SHOTGUN","3x1",7.66666666666667,"6-9 min","visitante",0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,13,"rival",FALSE
"485",2022092509,1,2,9,10,20,"SHOTGUN","3x1",0.7,"12-15 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"rival",TRUE
"486",2022091803,4,3,8,11,21,"SHOTGUN","2x2",5.45,"9-12 min","local",1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,24,"JAX",TRUE
"487",2022100903,3,3,8,11,21,"EMPTY","3x2",0.7,"12-15 min","local",1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,"JAX",TRUE
"488",2022091803,3,1,10,30,80,"SHOTGUN","3x1",6.08333333333333,"6-9 min","local",1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,17,"JAX",FALSE
"489",2022110604,2,2,4,31,79,"SINGLEBACK","2x2",13.45,"0-3 min","local",0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,-10,"JAX",FALSE
"490",2022103000,2,1,3,3,107,"SHOTGUN","3x1",13.5166666666667,"0-3 min","local",0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,7,"rival",FALSE
"491",2022092509,4,1,10,26,84,"SINGLEBACK","2x2",7.88333333333333,"6-9 min","visitante",0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,21,"rival",FALSE
"492",2022100903,3,1,10,9,19,"SINGLEBACK","3x1",1.9,"12-15 min","local",1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,"JAX",FALSE
"493",2022102304,1,1,7,7,103,"SHOTGUN","2x1",7.03333333333333,"6-9 min","local",0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,-7,"rival",FALSE
"494",2022103000,1,1,10,38,72,"SHOTGUN","2x2",12.7,"0-3 min","local",1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"JAX",TRUE
"495",2022102304,4,3,10,41,69,"EMPTY","3x2",14.4333333333333,"0-3 min","local",1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,4,"rival",TRUE
"496",2022091803,2,2,2,47,63,"SINGLEBACK","3x1",4.35,"9-12 min","local",1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,14,"JAX",FALSE
"497",2022091109,2,4,3,3,107,"SHOTGUN","3x1",5.05,"9-12 min","visitante",1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,-11,"rival",TRUE
"498",2022091803,4,3,6,17,27,"SHOTGUN","2x2",9.28333333333333,"3-6 min","local",1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,24,"JAX",TRUE
"499",2022110604,4,1,10,9,19,"SHOTGUN","2x1",9.93333333333333,"3-6 min","local",1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,4,"JAX",FALSE
"500",2022091109,3,1,10,20,90,"SINGLEBACK","2x2",11.9666666666667,"3-6 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-11,"JAX",FALSE
"501",2022091109,2,1,10,39,71,"SHOTGUN","3x1",1.13333333333333,"12-15 min","visitante",1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,-11,"rival",TRUE
"502",2022102304,4,2,10,25,35,"SHOTGUN","3x1",1,"12-15 min","local",1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,-6,"JAX",TRUE
"503",2022100903,2,1,10,21,31,"SHOTGUN","3x1",0.833333333333333,"12-15 min","local",1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,-3,"rival",TRUE
"504",2022103000,2,2,10,39,71,"SHOTGUN","3x1",1.4,"12-15 min","local",1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,3,"rival",FALSE
"505",2022091803,3,1,10,48,58,"SINGLEBACK","2x2",11.9,"3-6 min","local",1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,17,"rival",FALSE
"506",2022103000,4,3,8,42,52,"SHOTGUN","3x1",8.85,"6-9 min","local",1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,-4,"rival",TRUE
"507",2022100209,2,2,10,41,69,"SINGLEBACK","2x2",14.8833333333333,"0-3 min","visitante",1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14,"rival",TRUE
"508",2022103000,1,3,7,41,69,"SHOTGUN","2x2",11.4166666666667,"3-6 min","local",1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"JAX",TRUE
"509",2022091803,1,2,7,35,45,"I_FORM","2x1",11,"3-6 min","local",1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"JAX",FALSE
"510",2022092509,3,1,4,4,14,"SHOTGUN","3x1",1.91666666666667,"12-15 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,"rival",FALSE
"511",2022092509,2,2,5,5,105,"SINGLEBACK","3x1",14.0666666666667,"0-3 min","visitante",1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,"rival",TRUE
"512",2022091109,1,2,20,27,83,"SINGLEBACK","2x2",5.81666666666667,"9-12 min","visitante",1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,-4,"JAX",FALSE
"513",2022101603,3,1,10,43,53,"SINGLEBACK","2x2",4.5,"9-12 min","visitante",0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,2,"JAX",FALSE
"514",2022091803,3,2,11,24,86,"SHOTGUN","2x2",14.3833333333333,"0-3 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,"JAX",TRUE
"515",2022110604,2,1,10,32,42,"SHOTGUN","3x1",0.266666666666667,"12-15 min","local",1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,-13,"rival",TRUE
"516",2022110604,4,2,8,37,73,"SINGLEBACK","3x1",2,"12-15 min","local",0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,4,"rival",FALSE
"517",2022110604,4,3,7,36,74,"SINGLEBACK","3x1",1.25,"12-15 min","local",0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,4,"rival",FALSE
"518",2022110604,3,1,10,18,92,"JUMBO","2x2",7.03333333333333,"6-9 min","local",0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,-3,"JAX",TRUE
"519",2022100903,4,3,10,50,60,"SHOTGUN","2x2",1.85,"12-15 min","local",1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,-7,"centro",TRUE
"520",2022091109,3,1,10,20,90,"SINGLEBACK","2x2",6.75,"6-9 min","visitante",0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,-5,"JAX",FALSE
"521",2022103000,2,1,5,5,105,"SHOTGUN","3x1",13.6833333333333,"0-3 min","local",0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,7,"rival",TRUE
"522",2022092509,1,1,10,33,77,"SHOTGUN","3x1",5.18333333333333,"9-12 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"JAX",TRUE
"523",2022092509,1,3,1,35,75,"SHOTGUN","2x2",8.11666666666667,"6-9 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"JAX",FALSE
"524",2022100903,1,2,6,44,66,"SINGLEBACK","2x2",4.6,"9-12 min","local",1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"rival",TRUE
