"","gameId2022091110","gameId2022091500","gameId2022092502","gameId2022100213","gameId2022101000","gameId2022101610","gameId2022102310","gameId2022110610","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormationEMPTY","offenseFormationI_FORM","offenseFormationJUMBO","offenseFormationPISTOL","offenseFormationSHOTGUN","offenseFormationSINGLEBACK","offenseFormationWILDCAT","receiverAlignment1x0","receiverAlignment1x1","receiverAlignment2x0","receiverAlignment2x1","receiverAlignment2x2","receiverAlignment3x1","receiverAlignment3x2","receiverAlignment4x1","gameClock_mod","timeCategory0.3.min","timeCategory12.15.min","timeCategory3.6.min","timeCategory6.9.min","timeCategory9.12.min","estadiolocal","estadiovisitante","nflId_40011","nflId_43367","nflId_44822","nflId_44874","nflId_45695","nflId_46152","nflId_46243","nflId_47839","nflId_52440","nflId_53492","nflId_53655","nflId_54519","nflId_48683","nflId_53591","nflId_46213","nflId_41325","nflId_42511","nflId_54716","nflId_47999","nflId_33138","nflId_46143","nflId_52618","nflId_45369","nflId_53449","diferencia","yardlineSide_modcentro","yardlineSide_modKC","yardlineSide_modrival","isDropback"
"244",0,0,0,1,0,0,0,0,0.75,0.333333333333333,0.0526315789473684,0.653061224489796,0.673469387755102,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.182831661092531,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.675,0,1,0,0
"245",0,0,0,1,0,0,0,0,0.5,0.333333333333333,0.368421052631579,0.73469387755102,0.36734693877551,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.659977703455964,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.775,0,1,0,1
"246",0,0,0,1,0,0,0,0,0.75,0,0.473684210526316,0.897959183673469,0.551020408163265,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.421404682274247,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.85,0,1,0,0
"247",0,0,0,0,0,1,0,0,0.75,0.333333333333333,0.631578947368421,0.897959183673469,0.551020408163265,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.814938684503902,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.425,0,0,1,1
"248",0,0,0,1,0,0,0,0,0.5,0.666666666666667,0.263157894736842,0.510204081632653,0.744897959183674,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.775919732441472,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.7,0,0,1,1
"249",0,0,0,0,0,0,0,1,1,1,0,0.244897959183673,0.122448979591837,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.345596432552954,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.425,0,0,1,1
"250",0,0,0,0,0,1,0,0,0.5,0.666666666666667,0.315789473684211,0.673469387755102,0.336734693877551,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.73355629877369,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.425,0,0,1,1
"251",0,1,0,0,0,0,0,0,0,0,0.473684210526316,0.489795918367347,0.755102040816326,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.395763656633222,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.35,0,1,0,0
"252",1,0,0,0,0,0,0,0,0,0,0.105263157894737,0.0408163265306122,0.0204081632653061,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.224080267558528,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.6,0,0,1,1
"253",0,1,0,0,0,0,0,0,0.5,0.333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0345596432552954,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.35,0,0,1,1
"254",1,0,0,0,0,0,0,0,0,0,0.473684210526316,0.510204081632653,0.255102040816327,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.334448160535117,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0.6,0,0,1,1
"255",0,0,0,0,0,0,0,1,0,0.333333333333333,0,0.0408163265306122,0.0204081632653061,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0479375696767001,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0
"256",0,0,0,0,1,0,0,0,0.25,0,0.473684210526316,0.489795918367347,0.244897959183673,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.623188405797101,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"257",0,1,0,0,0,0,0,0,0,0.333333333333333,0.315789473684211,0.551020408163265,0.724489795918367,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.352285395763657,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.35,0,1,0,1
"258",0,0,0,0,0,1,0,0,0.75,0.333333333333333,0.368421052631579,0.959183673469388,0.479591836734694,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.907469342251951,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.425,0,1,0,1
"259",0,1,0,0,0,0,0,0,0.5,0,0.473684210526316,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.64659977703456,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.175,0,1,0,1
"260",1,0,0,0,0,0,0,0,0.5,0.666666666666667,0.263157894736842,0.755102040816326,0.377551020408163,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.537346711259755,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1
"261",0,0,0,0,0,0,1,0,0.25,0,0.473684210526316,0.448979591836735,0.775510204081633,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.735785953177258,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.275,0,1,0,1
"262",0,0,1,0,0,0,0,0,0.5,0,0.736842105263158,0.510204081632653,0.255102040816327,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.993311036789298,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.525,0,1,0,1
"263",0,0,0,0,1,0,0,0,0.75,0,0.473684210526316,0.612244897959184,0.693877551020408,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.287625418060201,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.45,0,1,0,1
"264",0,0,0,1,0,0,0,0,0.25,0.333333333333333,0.105263157894737,0.653061224489796,0.326530612244898,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.539576365663322,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,1,0,1
"265",0,0,0,0,0,1,0,0,0.5,0.666666666666667,0.105263157894737,0.0408163265306122,0.0204081632653061,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.186176142697882,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.25,0,0,1,1
"266",0,0,0,0,0,0,1,0,0.75,0.666666666666667,0.315789473684211,0.959183673469388,0.520408163265306,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.253065774804905,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0.95,0,0,1,1
"267",0,0,0,0,0,0,0,1,0.5,0,0.473684210526316,0.612244897959184,0.306122448979592,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.413600891861761,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.225,0,0,1,1
"268",0,0,0,0,0,0,0,1,0,0.333333333333333,0.157894736842105,0.836734693877551,0.581632653061224,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.884057971014493,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.425,0,1,0,1
"269",0,0,1,0,0,0,0,0,0,0.333333333333333,0.473684210526316,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.415830546265329,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0,1,0,1
"270",0,0,1,0,0,0,0,0,0.5,0.666666666666667,0,0.285714285714286,0.857142857142857,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.71571906354515,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.525,0,0,1,1
"271",0,0,0,0,0,1,0,0,0,0.333333333333333,0.421052631578947,0.163265306122449,0.918367346938776,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.27536231884058,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.425,0,0,1,0
"272",0,0,0,0,0,1,0,0,0.5,0,0.473684210526316,0.306122448979592,0.846938775510204,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.994425863991081,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.425,0,1,0,0
"273",0,0,0,0,0,0,0,1,1,0.333333333333333,0.315789473684211,0.897959183673469,0.551020408163265,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.519509476031215,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0.425,0,1,0,1
"274",0,0,0,0,0,0,1,0,0.25,0,0.473684210526316,0.795918367346939,0.602040816326531,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.700111482720178,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.275,0,1,0,0
"275",1,0,0,0,0,0,0,0,0.25,0,0.473684210526316,0.714285714285714,0.642857142857143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.012263099219621,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.75,0,0,1,1
"276",0,0,1,0,0,0,0,0,0.5,0,0.105263157894737,0.0408163265306122,0.979591836734694,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.622073578595318,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.525,0,0,1,0
"277",0,0,0,0,0,1,0,0,0,0.333333333333333,0.473684210526316,0.530612244897959,0.26530612244898,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.578595317725752,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.425,0,1,0,1
"278",1,0,0,0,0,0,0,0,0.25,0.333333333333333,0.473684210526316,0.714285714285714,0.642857142857143,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.00891861761426979,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.75,0,0,1,1
"279",0,1,0,0,0,0,0,0,0.5,0.333333333333333,0.368421052631579,0.755102040816326,0.622448979591837,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.56298773690078,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.175,0,1,0,1
"280",0,0,0,0,0,0,0,1,0,0.333333333333333,0.473684210526316,0.877551020408163,0.561224489795918,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.212931995540691,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0.5,0,1,0,1
"281",0,0,0,1,0,0,0,0,0.5,0,0.473684210526316,0.918367346938776,0.459183673469388,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.624303232998885,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0.775,0,1,0,0
"282",0,0,1,0,0,0,0,0,0.5,0,0.473684210526316,0.224489795918367,0.112244897959184,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.183946488294314,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.525,0,1,0,0
"283",0,0,0,0,0,0,1,0,0.75,0,0.473684210526316,0.551020408163265,0.275510204081633,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.578595317725752,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.775,0,1,0,0
"284",0,0,0,1,0,0,0,0,0.75,0.333333333333333,0.210526315789474,0.897959183673469,0.551020408163265,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.775,0,1,0,1
"285",0,0,0,0,0,0,1,0,0.25,0.333333333333333,0.473684210526316,0.591836734693878,0.295918367346939,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0457079152731327,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.45,0,0,1,1
"286",0,0,0,0,0,0,0,1,0,0,0.473684210526316,0.959183673469388,0.479591836734694,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.842809364548495,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0.425,0,0,1,0
"287",0,1,0,0,0,0,0,0,0.25,0.333333333333333,0.210526315789474,0.571428571428571,0.714285714285714,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.855072463768116,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0.175,0,0,1,1
"288",1,0,0,0,0,0,0,0,0.75,0,0.473684210526316,0.775510204081633,0.387755102040816,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.66778149386845,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0.975,0,0,1,0
"289",0,0,0,0,0,0,0,1,0.75,0,0.473684210526316,0.979591836734694,0.510204081632653,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.424749163879599,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0.225,0,0,1,1
"290",0,0,0,0,0,1,0,0,0.5,0.666666666666667,0.421052631578947,0.551020408163265,0.724489795918367,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.917502787068004,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.425,0,1,0,1
"291",0,0,0,0,0,0,1,0,0.75,0.333333333333333,0.157894736842105,0.673469387755102,0.336734693877551,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.535117056856187,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.775,0,1,0,0
"292",0,0,1,0,0,0,0,0,0.5,0.333333333333333,0.0526315789473684,0.0204081632653061,0.989795918367347,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.581939799331104,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0.525,0,0,1,0
"293",0,0,0,1,0,0,0,0,0.25,0,0.473684210526316,0.857142857142857,0.571428571428571,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.481605351170569,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0.7,0,0,1,0
"294",0,0,0,1,0,0,0,0,0.75,0.333333333333333,0.315789473684211,0.959183673469388,0.520408163265306,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.374581939799331,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.85,0,1,0,1
"295",0,0,1,0,0,0,0,0,0.5,0.333333333333333,0.263157894736842,0.63265306122449,0.683673469387755,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.800445930880714,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.525,0,0,1,1
"296",0,0,0,1,0,0,0,0,0.25,0.333333333333333,0.0526315789473684,0.0204081632653061,0.989795918367347,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.771460423634337,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0.7,0,0,1,1
"297",1,0,0,0,0,0,0,0,0,0.333333333333333,0.473684210526316,0.795918367346939,0.397959183673469,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.832775919732441,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0.425,0,0,1,1
"298",0,1,0,0,0,0,0,0,0,0.333333333333333,0.368421052631579,0.959183673469388,0.479591836734694,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.807134894091416,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.425,0,0,1,1
"299",0,0,0,0,0,0,0,1,0.75,0,0.473684210526316,0.755102040816326,0.377551020408163,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.526198439241918,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.225,0,1,0,1
"300",0,0,0,1,0,0,0,0,0.25,0.666666666666667,0.315789473684211,0.326530612244898,0.836734693877551,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.287625418060201,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0.7,0,0,1,1
"301",0,0,0,0,0,1,0,0,0.25,0,0.473684210526316,0.551020408163265,0.724489795918367,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0100334448160535,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.35,0,1,0,1
"302",0,0,1,0,0,0,0,0,0.75,0.333333333333333,0.263157894736842,0.63265306122449,0.316326530612245,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.525,0,0,1,1
"303",1,0,0,0,0,0,0,0,0,0.333333333333333,0.315789473684211,0.530612244897959,0.26530612244898,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.744704570791527,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.425,0,0,1,0
"304",0,0,0,1,0,0,0,0,0,0.666666666666667,0.473684210526316,0.918367346938776,0.540816326530612,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.496098104793757,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.525,0,1,0,1
"305",0,0,1,0,0,0,0,0,0.75,0,0.473684210526316,0.918367346938776,0.459183673469388,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00557413600891862,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.35,0,0,1,1
"306",1,0,0,0,0,0,0,0,0.75,0.333333333333333,0.368421052631579,0.673469387755102,0.663265306122449,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.189520624303233,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0
"307",0,0,0,0,0,0,0,1,0.75,0.333333333333333,0.157894736842105,0.489795918367347,0.244897959183673,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.577480490523969,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.225,0,1,0,1
"308",1,0,0,0,0,0,0,0,0,0.333333333333333,0.105263157894737,0.836734693877551,0.581632653061224,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.882943143812709,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.425,0,1,0,0
"309",0,0,0,0,0,0,0,1,0.75,0.666666666666667,0,0.897959183673469,0.448979591836735,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.072463768115942,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0.425,0,1,0,0
"310",0,0,0,0,0,0,1,0,0.75,0,0.473684210526316,0.387755102040816,0.193877551020408,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.946488294314381,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.55,0,1,0,1
"311",0,0,0,1,0,0,0,0,0.25,1,0,0.673469387755102,0.663265306122449,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.345596432552954,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.7,0,0,1,1
"312",0,0,0,1,0,0,0,0,0.75,0,0.473684210526316,0.714285714285714,0.642857142857143,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.130434782608696,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.675,0,1,0,0
"313",0,0,1,0,0,0,0,0,0.25,0.333333333333333,0,0.0204081632653061,0.989795918367347,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.144927536231884,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.325,0,0,1,0
"314",1,0,0,0,0,0,0,0,0,0.333333333333333,0,0.673469387755102,0.663265306122449,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.963210702341137,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.425,0,1,0,1
"315",0,0,0,0,0,0,1,0,0.5,0,0.473684210526316,0.306122448979592,0.153061224489796,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.9041248606466,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.45,0,0,1,0
"316",0,0,0,1,0,0,0,0,0.5,0,0.473684210526316,0.591836734693878,0.704081632653061,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.827201783723523,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0.7,0,0,1,1
"317",0,1,0,0,0,0,0,0,0.5,0.333333333333333,0.473684210526316,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.641025641025641,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.175,0,1,0,1
"318",0,0,0,0,0,0,1,0,0,0,0.473684210526316,0.73469387755102,0.63265306122449,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.295429208472687,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0.175,0,0,1,1
"319",0,0,0,0,0,1,0,0,0.5,0.333333333333333,0.210526315789474,0.0816326530612245,0.0408163265306122,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.238573021181717,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.25,0,0,1,1
"320",0,0,0,1,0,0,0,0,0.5,0,0.473684210526316,0.795918367346939,0.397959183673469,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0457079152731327,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.775,0,1,0,0
"321",0,0,0,0,1,0,0,0,0.75,0.333333333333333,0.421052631578947,0.224489795918367,0.112244897959184,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.577480490523969,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.45,0,0,1,1
"322",0,0,0,0,0,0,1,0,0.75,0.333333333333333,0.789473684210526,0.26530612244898,0.13265306122449,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.9041248606466,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0.55,0,1,0,0
"323",0,0,1,0,0,0,0,0,0.5,1,0,0.285714285714286,0.857142857142857,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.712374581939799,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0.525,0,0,1,0
"324",0,1,0,0,0,0,0,0,0.75,0,0.473684210526316,0.346938775510204,0.826530612244898,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.247491638795987,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.6,0,0,1,0
"325",1,0,0,0,0,0,0,0,0.25,0.333333333333333,0.157894736842105,0.102040816326531,0.948979591836735,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.549609810479376,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6,0,0,1,1
